,Branch,Date,Segment,Rating,Tonnage,Qty,year_month,Month,weekofyear,quarter,dayofyear,month_sin,month_cos,week_sin,week_cos,qty_lag_1,qty_lag_2,qty_lag_3,qty_lag_6,qty_lag_12,qty_ma_3,qty_std_3,qty_ma_6,qty_std_6,qty_ma_12,qty_std_12,mom_growth,yoy_growth,rolling_trend_3,is_outlier,segment_code,rating_code,branch_code,tonnage_code,log_qty
1715,MAA,2020-07-31,Non Inv,3 Star,1.0,722.0,2020-07-01,7,31,3,213,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,142.0,83.0,1.0,11.0,74.0,315.6666666666667,353.1293436311038,210.83333333333334,273.36379911514405,188.375,225.29648395351686,4.084507013489388,8.756756638422209,314.6663520003147,0,1,2,2,1,6.583409222158765
1716,MAA,2020-07-31,Inverter,3 Star,2.0,28.0,2020-07-01,7,31,3,213,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,722.0,142.0,83.0,303.0,29.0,297.3333333333333,372.1630467057875,165.0,277.8373624982753,188.29166666666666,225.36096886523603,-0.9612188352337689,-0.034482757431629055,2.582329286156675,0,0,2,2,4,3.367295829986474
1717,MAA,2020-07-31,Non Inv,3 Star,1.5,1448.5,2020-07-01,7,31,3,213,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,28.0,722.0,142.0,14.0,489.0,732.8333333333334,710.3119619810259,404.0833333333333,577.5074386245301,268.25,424.2257921523301,50.73214104528068,1.9621676851489414,4.160798092764333,0,1,2,2,2,7.27897394836171
1718,MAA,2020-08-31,Inverter,3 Star,1.8,78.5,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,1448.5,28.0,722.0,1.0,175.0,518.3333333333334,805.9435981092811,417.0,567.4683251072246,260.2083333333333,427.0593134413169,-0.9458060055603685,-0.551428568277551,-0.28208679554650945,0,0,2,2,3,4.375757021660286
1719,MAA,2020-08-31,Non Inv,2 Star,1.8,212.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,78.5,1448.5,28.0,83.0,269.5,579.6666666666666,755.3867111177786,438.5,554.5803819105025,255.41666666666666,427.26811006531614,1.7006369210109946,-0.2133580697092465,19.702380248724513,0,1,1,2,3,5.3612921657094255
1720,MAA,2020-08-31,Non Inv,2 Star,1.5,4.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,212.0,78.5,1448.5,142.0,22.0,98.16666666666667,105.38540379641805,415.5,571.9267435607455,253.91666666666666,428.1926516997883,-0.9811320708437167,-0.8181817809917372,-0.9322287417335895,0,1,1,2,2,1.6094379124341003
1721,MAA,2020-08-31,Inverter,5 Star,1.8,24.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,4.0,212.0,78.5,722.0,11.0,80.0,114.75190630225165,299.1666666666667,568.0898403128374,255.0,427.538142902318,4.999998750000312,1.1818180743801752,0.01910828001135949,0,0,4,2,3,3.2188758248682006
1722,MAA,2020-08-31,Inverter,5 Star,1.5,269.5,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,24.0,4.0,212.0,28.0,303.0,99.16666666666667,147.8515584406674,339.4166666666667,553.4001641368253,252.20833333333334,427.30553569235747,10.229166240451406,-0.11056105574072259,-0.5322327018919841,0,0,4,2,2,5.600272098286537
1723,MAA,2020-08-31,Inverter,5 Star,1.0,37.5,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,269.5,24.0,4.0,1448.5,14.0,110.33333333333333,138.00754810275447,104.25,110.0239746600615,254.16666666666666,426.166918500535,-0.8608534290877424,1.6785713086734781,26.58332668750166,0,0,4,2,1,3.6506582412937387
1724,MAA,2020-08-31,Inverter,4 Star,1.8,39.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,37.5,269.5,24.0,78.5,1.0,115.33333333333333,133.51435628176503,97.66666666666667,113.01401093078903,257.3333333333333,424.2516048790193,0.039999998933333364,37.999962000038,3.805555396990747,0,0,3,2,3,3.6888794541139363
1725,MAA,2020-08-31,Inverter,4 Star,1.5,126.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,39.0,37.5,269.5,212.0,83.0,67.5,50.66803726217084,83.33333333333333,100.35819182639983,260.9166666666667,422.824476442397,2.2307691735700215,0.5180722829147918,-0.7495361753263964,0,0,3,2,2,4.844187086458591
1726,MAA,2020-08-31,Inverter,3 Star,2.0,45.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,126.0,39.0,37.5,4.0,142.0,70.0,48.59012245303292,90.16666666666667,95.1360429420127,252.83333333333334,426.21811175485965,-0.6428571377551021,-0.6830985867387424,0.8666666435555562,0,0,2,2,4,3.828641396489095
1727,MAA,2020-08-31,Inverter,3 Star,1.5,552.5,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,45.0,126.0,39.0,24.0,722.0,241.16666666666666,272.6473607672265,178.25,203.99822303147167,238.70833333333334,411.8218093441803,11.2777775271605,-0.23476454261112945,5.183760550843747,0,0,2,2,2,6.316261752148692
1728,MAA,2020-08-31,Inverter,3 Star,1.0,207.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,552.5,45.0,126.0,269.5,28.0,268.1666666666667,259.22014453613394,167.83333333333334,199.96266318156668,253.625,406.70589803935627,-0.6253393653840011,6.3928569145408245,1.1283068693520621,0,0,2,2,1,5.337538079701318
1729,MAA,2020-08-31,Non Inv,3 Star,1.0,688.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,207.0,552.5,45.0,37.5,1448.5,482.5,248.02268041451558,276.25,276.7623077660654,190.25,219.97215732905627,2.323671486359075,-0.5250258884880732,9.722222006172846,0,1,2,2,1,6.535241271013659
1730,MAA,2020-08-31,Non Inv,3 Star,1.5,1632.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,688.0,207.0,552.5,39.0,78.5,842.3333333333334,724.9278124981372,541.75,590.2229875225117,319.7083333333333,466.8372043644201,1.3720930212614928,19.78980866509798,0.5245852177533903,1,1,2,2,2,7.398174092970465
1731,MAA,2020-08-31,Non Inv,2 Star,2.0,6.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,1632.0,688.0,207.0,126.0,212.0,775.3333333333334,816.5104612516208,521.75,608.8671242561869,302.5416666666667,474.876273758531,-0.9963235288012723,-0.9716981086240656,2.745571645351506,0,1,1,2,4,1.9459101490553132
1732,MAA,2020-08-31,Non Inv,3 Star,0.8,113.0,2020-08-01,8,36,3,244,-0.8660254037844384,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359,6.0,1632.0,688.0,45.0,4.0,583.6666666666666,909.4582636566311,533.0833333333334,598.7672683661538,311.625,469.66052174077566,17.833330361111607,27.2499931875017,-0.1516472866012879,0,1,2,2,0,4.736198448394496
1733,MAA,2020-09-30,Inverter,3 Star,1.0,315.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,113.0,6.0,1632.0,552.5,24.0,144.66666666666666,156.91505132820816,493.5,605.0443785376399,335.875,460.8902021187806,1.7876106036494637,12.124999494791687,-0.9113562085918976,0,0,2,2,1,5.755742213586912
1734,MAA,2020-09-30,Inverter,3 Star,1.5,998.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,315.0,113.0,6.0,207.0,269.5,475.3333333333333,463.77401105854807,625.3333333333334,616.2063507191937,396.5833333333333,497.8495041555013,2.168253961370622,2.7031539788380186,78.22220918518735,0,0,2,2,2,6.906754778648554
1735,MAA,2020-09-30,Inverter,3 Star,1.8,150.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,998.0,315.0,113.0,688.0,37.5,487.6666666666667,449.59574434522204,535.6666666666666,643.7896136679013,405.9583333333333,491.4915359639901,-0.849699397946193,2.9999999200000023,3.3156341889471905,0,0,2,2,3,5.017279836814924
1736,MAA,2020-09-30,Inverter,3 Star,2.0,67.5,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,150.0,998.0,315.0,1632.0,39.0,405.1666666666667,515.063183826348,274.9166666666667,369.2195033671231,408.3333333333333,489.622411722141,-0.5499999963333334,0.7307692120315588,0.28624338533467714,0,0,2,2,4,4.22683374526818
1737,MAA,2020-09-30,Inverter,4 Star,1.0,59.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,67.5,150.0,998.0,6.0,126.0,92.16666666666667,50.265130392094726,283.75,362.06377200708494,402.75,493.5012894889662,-0.1259259240603567,-0.5317460275258252,-0.9076486296850549,0,0,3,2,1,4.0943445622221
1738,MAA,2020-09-30,Inverter,4 Star,1.5,110.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,59.0,67.5,150.0,113.0,45.0,78.83333333333333,27.323677156164088,283.25,362.34869256007863,408.1666666666667,489.5586292929083,0.8644067650100549,1.4444444123456799,-0.47444444128148155,0,0,3,2,2,4.709530201312334
1739,MAA,2020-09-30,Inverter,4 Star,1.8,18.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,110.0,59.0,67.5,315.0,552.5,62.333333333333336,46.09049070398667,233.75,377.12885728885595,363.625,499.4482922094225,-0.8363636287603307,-0.9674208127286501,-0.07654320874256972,0,0,3,2,3,2.9444389791664403
1740,MAA,2020-09-30,Inverter,5 Star,1.0,106.5,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,18.0,110.0,59.0,998.0,207.0,78.16666666666667,52.135240800578295,85.16666666666667,46.439925351625746,355.25,503.1423754763651,4.9166663935185335,-0.48550724403136597,0.32485875155606647,0,0,4,2,1,4.677490847567717
1741,MAA,2020-09-30,Inverter,5 Star,1.5,528.5,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,106.5,18.0,110.0,150.0,688.0,217.66666666666666,272.80227882723835,148.25,189.33957589473485,341.9583333333333,495.603188885355,3.962441277347969,-0.23183139501187297,0.9787878698898071,0,0,4,2,2,6.271933165041461
1742,MAA,2020-09-30,Inverter,5 Star,1.8,74.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,528.5,106.5,18.0,67.5,1632.0,236.33333333333334,253.54503216062884,149.33333333333334,188.80298373348003,212.125,287.17456878098494,-0.8599810768969137,-0.9546568621601367,12.129628955761355,0,0,4,2,3,4.31748811353631
1743,MAA,2020-09-30,Non Inv,2 Star,1.8,352.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,74.0,528.5,106.5,59.0,6.0,318.1666666666667,229.13114876274312,198.16666666666666,198.4128692062711,240.95833333333334,281.919190414987,3.7567567059897744,57.66665705555716,1.9874804195228757,0,1,1,2,3,5.8664680569332965
1744,MAA,2020-09-30,Non Inv,2 Star,2.0,24.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,352.0,74.0,528.5,110.0,113.0,150.0,176.71445894436874,183.83333333333334,208.885774208453,233.54166666666666,286.7213137219197,-0.9318181791709711,-0.7876106124990212,-0.7161778605181119,0,1,1,2,4,3.2188758248682006
1745,MAA,2020-09-30,Non Inv,3 Star,0.8,463.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,24.0,352.0,74.0,18.0,315.0,279.6666666666667,228.26373635191007,258.0,217.06934375908156,245.875,293.64334620884324,18.29166590451392,0.46984126834971024,2.779279241721452,0,1,2,2,0,6.139884552226255
1746,MAA,2020-09-30,Non Inv,3 Star,1.0,849.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,463.0,24.0,352.0,106.5,998.0,445.3333333333333,412.7836398566861,381.75,306.60719985022956,233.45833333333334,260.19367422375944,0.8336933027350036,-0.14929859704479098,0.26515151439824375,0,1,2,2,1,6.745236349484363
1747,MAA,2020-09-30,Non Inv,3 Star,1.5,1961.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,849.0,463.0,24.0,528.5,150.0,1091.0,777.7686031204917,620.5,721.1831251492225,384.375,559.9377451191253,1.3097762057599809,12.073333252844446,44.45833148090286,1,1,2,2,2,7.581719640125308
1748,MAA,2020-09-30,Non Inv,3 Star,1.8,7.0,2020-09-01,9,40,3,274,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,1961.0,849.0,463.0,74.0,67.5,939.0,980.1040761062067,609.3333333333334,731.7782906500204,379.3333333333333,563.3124570275576,-0.9964303921486841,-0.8962962830178329,1.0280777515592274,0,1,2,2,3,2.0794415416798357
1749,MAA,2020-10-31,Inverter,5 Star,1.5,243.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,7.0,1961.0,849.0,352.0,59.0,737.0,1066.5627032669017,591.1666666666666,740.7424428684142,394.6666666666667,556.2604169947302,33.714280897959874,3.118644014938237,-0.1319199056161132,0,0,4,2,2,5.497168225293202
1750,MAA,2020-10-31,Inverter,5 Star,1.0,199.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,243.0,7.0,1961.0,24.0,110.0,149.66666666666666,125.49634788843166,620.3333333333334,717.0089725147558,402.0833333333333,552.7018279380486,-0.18106995810259277,0.8090909017355373,-0.9236783949054843,0,0,4,2,1,5.298317366548036
1751,MAA,2020-10-31,Inverter,4 Star,1.8,29.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,199.0,243.0,7.0,463.0,18.0,157.0,113.01327355669746,548.0,756.8405380263395,403.0,552.0156041931486,-0.8542713524910988,0.6111110771604957,21.428568367347374,0,0,3,2,3,3.4011973816621555
1752,MAA,2020-10-31,Non Inv,3 Star,0.8,118.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,29.0,199.0,243.0,849.0,106.5,115.33333333333333,85.03136676153257,426.1666666666667,757.5324195482762,403.9583333333333,551.463773570491,3.0689654114149856,0.10798121964336883,-0.5253772269188866,0,1,2,2,0,4.77912349311153
1753,MAA,2020-10-31,Inverter,4 Star,1.5,155.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,118.0,29.0,199.0,1961.0,528.5,100.66666666666667,64.76367294505667,125.16666666666667,93.26181783916023,372.8333333333333,554.3283951747098,0.31355931937661596,-0.7067171225984539,-0.4941373509507336,0,0,3,2,2,5.049856007249537
1754,MAA,2020-10-31,Inverter,4 Star,1.0,111.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,155.0,118.0,29.0,7.0,74.0,128.0,23.64318083509348,142.5,74.73085038990311,375.9166666666667,552.6153451515523,-0.2838709659105099,0.49999999324324335,3.413792985731276,0,0,3,2,1,4.718498871295094
1755,MAA,2020-10-31,Inverter,3 Star,2.0,52.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,111.0,155.0,118.0,243.0,352.0,106.0,51.681718237699215,110.66666666666667,63.14005596025925,350.9166666666667,560.5249906574325,-0.5315315267429592,-0.852272724851498,-0.10169491439241599,0,0,2,2,4,3.970291913552122
1756,MAA,2020-10-31,Inverter,3 Star,1.8,112.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,52.0,111.0,155.0,199.0,24.0,91.66666666666667,34.35597958630004,96.16666666666667,46.627960138361544,358.25,556.4197442742137,1.1538461316568052,3.666666513888895,-0.4086021479014915,0,0,2,2,3,4.727387818712341
1757,MAA,2020-10-31,Inverter,3 Star,1.5,973.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,112.0,52.0,111.0,29.0,463.0,379.0,515.2931204664011,253.5,354.0264114441158,400.75,583.9444439639472,7.687499931361608,1.1015118766706007,2.4144143926629336,0,0,2,2,2,6.881411303642535
1758,MAA,2020-10-31,Inverter,3 Star,1.0,315.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,973.0,112.0,52.0,118.0,849.0,466.6666666666667,450.09147218463744,286.3333333333333,348.0308415452071,356.25,566.7743057305644,-0.6762589921107307,-0.6289752642768254,7.974358821005921,0,0,2,2,1,5.755742213586912
1759,MAA,2020-10-31,Inverter,5 Star,1.8,22.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,315.0,973.0,112.0,155.0,1961.0,436.6666666666667,487.03422193243694,264.1666666666667,362.0228814131298,194.66666666666666,262.28968486747254,-0.9301587272058454,-0.9887812335600299,2.8988094979272963,0,0,4,2,3,3.1354942159291497
1760,MAA,2020-10-31,Non Inv,3 Star,1.5,1354.5,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,22.0,315.0,973.0,111.0,7.0,563.8333333333334,700.2339490008566,471.4166666666667,559.0982397277472,306.9583333333333,417.2895473024436,60.56817906508277,192.49997250000393,-0.4205207258439321,0,1,2,2,2,7.21192566893872
1761,MAA,2020-10-31,Non Inv,3 Star,1.0,576.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,1354.5,22.0,315.0,52.0,243.0,650.8333333333334,669.3945647623189,558.75,520.0420896427511,334.7083333333333,423.6731404328602,-0.574750830140457,1.3703703647309862,1.0661375627530025,0,1,2,2,1,6.3578422665081
1762,MAA,2020-10-31,Non Inv,2 Star,1.8,231.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,576.0,1354.5,22.0,112.0,199.0,720.5,575.519982276898,578.5833333333334,501.53628150580073,337.375,422.8412083749639,-0.5989583322934752,0.16080401929244212,31.749998556818245,0,1,1,2,3,5.44673737166631
1763,MAA,2020-10-31,Non Inv,2 Star,2.0,15.0,2020-10-01,10,44,4,305,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,231.0,576.0,1354.5,973.0,29.0,274.0,282.9611280723922,418.9166666666667,503.34763500652844,336.2083333333333,423.7876536412871,-0.9350649310170349,-0.48275860404280674,-0.7977113320061193,0,1,1,2,4,2.772588722239781
1764,MAA,2020-11-30,Non Inv,3 Star,0.8,268.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,15.0,231.0,576.0,315.0,118.0,171.33333333333334,136.64674651572957,411.0833333333333,505.64873347677377,348.7083333333333,418.9508790003324,16.866665542222297,1.2711864299051998,-0.7025462950765978,0,1,2,2,0,5.594711379601839
1765,MAA,2020-11-30,Inverter,3 Star,1.0,404.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,268.0,15.0,231.0,22.0,155.0,229.0,197.41073932286648,474.75,469.6268465494694,369.4583333333333,414.6286102884082,0.5074626846736467,1.6064516025390219,-0.008658008620528101,0,0,2,2,1,6.003887067106539
1766,MAA,2020-11-30,Inverter,3 Star,1.5,1097.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,404.0,268.0,15.0,1354.5,111.0,589.6666666666666,444.59457186669994,431.8333333333333,375.48124675763154,451.625,454.5312833018206,1.7153465304075581,8.882882802856912,38.31110855703721,0,0,2,2,2,7.001245622069476
1767,MAA,2020-11-30,Inverter,3 Star,1.8,84.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,1097.0,404.0,268.0,576.0,52.0,528.3333333333334,517.8188228843503,349.8333333333333,391.09866615301206,454.2916666666667,452.06075910682887,-0.923427528784478,0.6153846035502961,0.97139303120127,0,0,2,2,3,4.442651256490317
1768,MAA,2020-11-30,Inverter,3 Star,2.0,60.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,84.0,1097.0,404.0,231.0,112.0,413.6666666666667,591.9056794231105,321.3333333333333,407.3817210757806,449.9583333333333,455.8733106673254,-0.2857142823129252,-0.4642857101403062,0.023927392680047756,0,0,2,2,4,4.110873864173311
1769,MAA,2020-11-30,Inverter,4 Star,1.0,42.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,60.0,84.0,1097.0,15.0,973.0,62.0,21.07130750572056,325.8333333333333,403.45131883123787,372.375,437.6229762228916,-0.2999999950000001,-0.9568345313907147,-0.9434822233878921,0,0,3,2,1,3.7612001156935624
1770,MAA,2020-11-30,Inverter,4 Star,1.5,7.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,42.0,60.0,84.0,268.0,315.0,36.333333333333336,26.950572040941122,282.3333333333333,424.45761468804517,346.7083333333333,450.14686786816014,-0.833333313492064,-0.9777777746737214,-0.5674603107048376,0,0,3,2,2,2.0794415416798357
1771,MAA,2020-11-30,Non Inv,3 Star,1.0,512.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,7.0,42.0,60.0,404.0,22.0,187.0,282.0017730440727,300.3333333333333,432.855942163978,387.5416666666667,440.12722635482083,72.14284683673617,22.272726260330625,2.1166666313888896,0,1,2,2,1,6.240275845170769
1772,MAA,2020-11-30,Inverter,4 Star,1.8,1.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,512.0,7.0,42.0,1097.0,1354.5,173.33333333333334,293.3092793167888,117.66666666666667,195.72497711499312,274.75,329.2656084517338,-0.9980468730506897,-0.9992617194542179,3.126984052532126,0,0,3,2,3,0.6931471805599453
1773,MAA,2020-11-30,Inverter,5 Star,1.5,270.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,1.0,512.0,7.0,84.0,576.0,261.0,255.6188568944019,148.66666666666666,203.88591581240883,249.25,315.37023696543696,268.99973100026904,-0.531249999077691,36.28570910204156,0,0,4,2,2,5.602118820879701
1774,MAA,2020-11-30,Inverter,5 Star,1.8,58.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,270.0,1.0,512.0,60.0,231.0,109.66666666666667,141.74742796020664,148.33333333333334,204.06142865976574,234.83333333333334,320.19761890356807,-0.7851851822770919,-0.7489177456756808,-0.7858072901318868,0,0,4,2,3,4.07753744390572
1775,MAA,2020-11-30,Non Inv,2 Star,1.0,3.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,58.0,270.0,1.0,42.0,15.0,110.33333333333333,140.9834505654262,141.83333333333334,208.69443372228366,233.83333333333334,320.96440848659677,-0.9482758457193821,-0.7999999466666703,109.33322400010934,0,1,1,2,1,1.3862943611198906
1776,MAA,2020-11-30,Non Inv,2 Star,1.5,2.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,3.0,58.0,270.0,7.0,268.0,21.0,32.04684071793345,141.0,209.3494685925856,211.66666666666666,327.5088710341447,-0.33333322222225925,-0.9925373097293384,-0.9222222188065844,0,1,1,2,2,1.0986122886681098
1777,MAA,2020-11-30,Non Inv,2 Star,1.8,235.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,2.0,3.0,58.0,512.0,404.0,80.0,134.23486879347195,94.83333333333333,124.53339578869807,197.58333333333334,322.0749371676016,116.49994175002912,-0.4183168306477306,0.3793103382877528,0,1,1,2,3,5.4638318050256105
1778,MAA,2020-11-30,Non Inv,2 Star,2.0,14.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,235.0,2.0,3.0,1.0,1097.0,83.66666666666667,131.1957824525391,97.0,122.673550531473,107.33333333333333,156.10796574709488,-0.9404255279130829,-0.9872379207044321,26.888879925928915,0,1,1,2,4,2.70805020110221
1779,MAA,2020-11-30,Inverter,5 Star,1.0,84.5,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,14.0,235.0,2.0,270.0,84.0,111.16666666666667,112.88748085298909,66.08333333333333,89.14730319344741,107.375,156.10123827474357,5.035713926020434,0.005952380881519275,54.58330604168031,0,0,4,2,1,4.448516375942715
1780,MAA,2020-11-30,Non Inv,3 Star,1.8,3.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,84.5,14.0,235.0,58.0,60.0,33.833333333333336,44.221977944614174,56.916666666666664,92.89371166373112,102.625,158.5223134566094,-0.9644970300059523,-0.949999984166667,-0.8560283651516524,0,1,2,2,3,1.3862943611198906
1781,MAA,2020-11-30,Non Inv,3 Star,1.5,1117.0,2020-11-01,11,49,4,335,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,3.0,84.5,14.0,3.0,42.0,401.5,620.9796695544877,242.58333333333334,437.53473195469286,192.20833333333334,331.03168334585024,371.3332095555968,25.59523748582768,27.678569451530755,0,1,2,2,2,7.0192966537150445
1782,MAA,2020-12-31,Non Inv,3 Star,1.0,997.0,2020-12-01,12,53,4,366,-2.4492935982947064e-16,1.0,0.12053668025532314,0.992708874098054,1117.0,3.0,84.5,2.0,7.0,705.6666666666666,611.477990882202,408.4166666666667,510.5767735283944,274.7083333333333,397.39083454300686,-0.1074306176298741,141.42855122449268,7.351084725628189,0,1,2,2,1,6.905753276311464
1783,MAA,2020-12-31,Inverter,3 Star,1.8,102.0,2020-12-01,12,53,4,366,-2.4492935982947064e-16,1.0,0.12053668025532314,0.992708874098054,997.0,1117.0,3.0,235.0,512.0,738.6666666666666,554.6244975957466,386.25,522.3624938680022,240.54166666666666,392.73247072352643,-0.8976930783373189,-0.8007812484359741,245.22214048150872,0,0,2,2,3,4.634728988229636
1784,MAA,2020-12-31,Inverter,3 Star,2.0,90.0,2020-12-01,12,53,4,366,-2.4492935982947064e-16,1.0,0.12053668025532314,0.992708874098054,102.0,997.0,1117.0,14.0,1.0,396.3333333333333,520.2271939579226,398.9166666666667,512.3561668084666,247.95833333333334,388.61633676026696,-0.11764705767012688,88.99991100008901,-0.645180542543855,0,0,2,2,4,4.51085950651685
