Date,Branch,Segment,Star rating,Tonnage,Qty,Year,Month,Week,F_Year,F_Month,F_Year_Label,Region
2021-12-24,MAA,Inv,3 Star,1.5,1.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,3 Star,1.0,2.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,3 Star,2.0,10.0,2021,12,51,2021,9,2021-22,South
2021-12-24,VJW,Inv,3 Star,1.5,10.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,5 Star,1.5,100.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.0,2.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.0,20.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.5,10.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,2.0,3.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.5,5.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Non Inv,3 Star,1.5,50.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.0,20.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,3 Star,2.0,2.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,3 Star,1.5,15.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.5,15.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,3 Star,1.0,3.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.5,8.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.0,5.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.0,15.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.5,2.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.5,8.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.0,5.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.0,10.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.5,2.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,1.5,8.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.5,2.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.5,5.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,5 Star,1.0,2.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Non Inv,3 Star,0.8,10.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,3 Star,1.5,55.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,3 Star,1.5,20.0,2021,12,51,2021,9,2021-22,South
2021-12-24,COK,Inv,3 Star,2.0,3.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,5 Star,1.5,70.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,5 Star,1.5,80.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,5 Star,1.5,20.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,3 Star,1.5,130.0,2021,12,51,2021,9,2021-22,South
2021-12-24,SBD,Inv,3 Star,1.5,1.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Non Inv,3 Star,1.5,1.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,5 Star,1.5,75.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,5 Star,1.8,1.0,2021,12,51,2021,9,2021-22,South
2021-12-24,MAA,Inv,3 Star,1.5,3.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,3 Star,1.0,40.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Non Inv,3 Star,1.5,39.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,5 Star,1.5,20.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,5 Star,1.0,5.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,3 Star,1.8,40.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,5 Star,1.8,8.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,5 Star,1.5,4.0,2021,12,51,2021,9,2021-22,South
2021-12-24,BLR,Inv,3 Star,2.0,15.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Non Inv,3 Star,1.5,35.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,5.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,18.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,40.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Non Inv,3 Star,1.5,50.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Non Inv,3 Star,1.5,7.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Non Inv,3 Star,1.0,1.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Non Inv,3 Star,1.5,1.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.0,8.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,15.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,5 Star,1.5,2.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,1.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.0,1.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,15.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,45.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.0,5.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,45.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,5 Star,1.5,30.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,5 Star,1.5,30.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,39.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,5.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Non Inv,3 Star,1.5,5.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.0,2.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,5.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,2.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.8,1.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,2.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,45.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,5 Star,1.5,25.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,50.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,51.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,50.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Inv,3 Star,1.5,50.0,2021,12,51,2021,9,2021-22,South
2021-12-26,MAA,Non Inv,3 Star,1.5,50.0,2021,12,51,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,25.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,25.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,30.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,15.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,12.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,7.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,10.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,3 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Non Inv,3 Star,1.0,35.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,5 Star,1.5,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,0.8,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,5 Star,1.5,30.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Non Inv,3 Star,0.8,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,12.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.8,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.8,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,0.8,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,0.8,10.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.0,10.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,7.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,40.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.8,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,4 Star,1.8,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,0.8,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,3 Star,1.0,6.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,5 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Non Inv,3 Star,0.8,24.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Non Inv,3 Star,0.8,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.0,7.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,0.8,60.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,0.8,60.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,0.8,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,3 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,7.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.0,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,16.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,2.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.0,3.5,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,3 Star,1.8,7.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,3 Star,1.8,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Inv,3 Star,2.0,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Inv,5 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Inv,5 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Inv,5 Star,1.8,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,2.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,15.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.8,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Non Inv,3 Star,1.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Inv,5 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,18.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Non Inv,3 Star,0.8,10.0,2021,12,52,2021,9,2021-22,South
2021-12-27,SBD,Non Inv,3 Star,0.8,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,5 Star,1.8,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,5 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Inv,3 Star,1.8,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,12.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,2.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,5 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.5,11.0,2021,12,52,2021,9,2021-22,South
2021-12-27,VJW,Inv,5 Star,1.5,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,COK,Inv,3 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.0,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.0,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,BLR,Non Inv,3 Star,1.5,36.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,8.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,4.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,60.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,15.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,40.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,20.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.0,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,0.8,30.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.0,50.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,10.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,4 Star,1.0,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,1.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.0,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Non Inv,3 Star,1.5,3.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,5 Star,1.5,2.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.0,10.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,5.0,2021,12,52,2021,9,2021-22,South
2021-12-27,MAA,Inv,3 Star,1.5,15.0,2021,12,52,2021,9,2021-22,South
