Unnamed: 0,Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
87138,2024-09-25,RL30UV16V1,MAA,3 Star,Non Inv,4.0,0.8,South
87139,2024-09-25,RL35UV16W1,SBD1,3 Star,Non Inv,2.0,1.0,South
87140,2024-09-25,RL35UV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
87141,2024-09-25,RL50UV16V3,BLR,3 Star,Non Inv,8.0,1.5,South
87142,2024-09-25,RL50UV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
87143,2024-09-25,RL50UV16V3,MAA,3 Star,Non Inv,5.0,1.5,South
87144,2024-09-25,RL50UV16V3,MAA,3 Star,Non Inv,1.0,1.5,South
87145,2024-09-25,RL50UV16V3,MAA,3 Star,Non Inv,10.0,1.5,South
87146,2024-09-25,RL50UV16V3,MAA,3 Star,Non Inv,8.0,1.5,South
87147,2024-09-25,RL50UV16V3,SBD1,3 Star,Non Inv,2.0,1.5,South
87148,2024-09-25,RL50UV16V3,MAA,3 Star,Non Inv,100.0,1.5,South
87149,2024-09-25,RL50UV16V3,SBD1,3 Star,Non Inv,20.0,1.5,South
87150,2024-09-25,RL50UV16V3,MAA,3 Star,Non Inv,50.0,1.5,South
87151,2024-09-25,RQ60UV16U5,MAA,2 Star,Inv,3.0,1.8,South
87152,2024-09-25,RQ60UV16U5,SBD1,2 Star,Inv,2.0,1.8,South
87153,2024-09-26,RE60UV16U2,SBD,1 Star,Non Inv,25.0,1.8,South
87154,2024-09-26,RE60UV16U2,SBD,1 Star,Non Inv,25.0,1.8,South
87155,2024-09-26,RE60UV16U2,MAA,1 Star,Non Inv,60.0,1.8,South
87156,2024-09-26,RKC48UV16W,SBD,3 Star,Inv,13.0,1.5,South
87157,2024-09-26,RKC50UV16V,BLR,3 Star,Inv,7.0,1.5,South
87158,2024-09-26,RKC50UV16V,MAA,3 Star,Inv,10.0,1.5,South
87159,2024-09-26,RKC50UV16V,SBD,3 Star,Inv,13.0,1.5,South
87160,2024-09-26,RKC50UV16V,SBD,3 Star,Inv,20.0,1.5,South
87161,2024-09-26,RKC50UV16V,SBD1,3 Star,Inv,2.0,1.5,South
87162,2024-09-26,RKL35UV16WA,SBD,3 Star,Inv,10.0,1.0,South
87163,2024-09-26,RKL35UV16WA,BLR,3 Star,Inv,10.0,1.0,South
87164,2024-09-26,RKL35UV16WA,BLR,3 Star,Inv,24.0,1.0,South
87165,2024-09-26,RKL35UV16WA,BLR,3 Star,Inv,10.0,1.0,South
87166,2024-09-26,RKL35UV16WA,BLR,3 Star,Inv,20.0,1.0,South
87167,2024-09-26,RKL35UV16WA,COK,3 Star,Inv,5.0,1.0,South
87168,2024-09-26,RKL35UV16WA,MAA,3 Star,Inv,1.0,1.0,South
87169,2024-09-26,RKL35UV16WA,MAA,3 Star,Inv,4.0,1.0,South
87170,2024-09-26,RKL35UV16WA,COK,3 Star,Inv,2.0,1.0,South
87171,2024-09-26,RKL35UV16WA,SBD,3 Star,Inv,1.0,1.0,South
87172,2024-09-26,RKL35UV16WA,SBD,3 Star,Inv,10.0,1.0,South
87173,2024-09-26,RKL50UV16VAF,BLR,3 Star,Inv,10.0,1.5,South
87174,2024-09-26,RKL50UV16VAF,BLR,3 Star,Inv,32.0,1.5,South
87175,2024-09-26,RKL50UV16VAF,BLR,3 Star,Inv,10.0,1.5,South
87176,2024-09-26,RKL50UV16VAF,BLR,3 Star,Inv,1.0,1.5,South
87177,2024-09-26,RKL50UV16VAF,BLR,3 Star,Inv,20.0,1.5,South
87178,2024-09-26,RKL50UV16VAF,COK,3 Star,Inv,1.0,1.5,South
87179,2024-09-26,RKL50UV16VAF,COK,3 Star,Inv,2.0,1.5,South
87180,2024-09-26,RKL50UV16VAF,COK,3 Star,Inv,2.0,1.5,South
87181,2024-09-26,RKL50UV16VAF,COK,3 Star,Inv,3.0,1.5,South
87182,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,2.0,1.5,South
87183,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,5.0,1.5,South
87184,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,2.0,1.5,South
87185,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,2.0,1.5,South
87186,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,5.0,1.5,South
87187,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,5.0,1.5,South
87188,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,4.0,1.5,South
87189,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,50.0,1.5,South
87190,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,3.0,1.5,South
87191,2024-09-26,RKL50UV16VAF,MAA,3 Star,Inv,1.0,1.5,South
87192,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,120.0,1.5,South
87193,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,3.0,1.5,South
87194,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,4.0,1.5,South
87195,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,120.0,1.5,South
87196,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,15.0,1.5,South
87197,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,15.0,1.5,South
87198,2024-09-26,RKL50UV16VAF,SBD1,3 Star,Inv,56.0,1.5,South
87199,2024-09-26,RKL50UV16VAF,SBD1,3 Star,Inv,31.0,1.5,South
87200,2024-09-26,RKL50UV16VAF,SBD1,3 Star,Inv,10.0,1.5,South
87201,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,54.0,1.5,South
87202,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,30.0,1.5,South
87203,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,30.0,1.5,South
87204,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,30.0,1.5,South
87205,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,100.0,1.5,South
87206,2024-09-26,RKL50UV16VAF,SBD,3 Star,Inv,70.0,1.5,South
87207,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,25.0,2.2,South
87208,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,20.0,2.2,South
87209,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,45.0,2.2,South
87210,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,5.0,2.2,South
87211,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87212,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,7.0,2.2,South
87213,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87214,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87215,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,3.0,2.2,South
87216,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
87217,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
87218,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87219,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87220,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,5.0,2.2,South
87221,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,5.0,2.2,South
87222,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87223,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87224,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
87225,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
87226,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,5.0,2.2,South
87227,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,5.0,2.2,South
87228,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,10.0,2.2,South
87229,2024-09-26,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
87230,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,25.0,2.2,South
87231,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,10.0,2.2,South
87232,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,2.0,2.2,South
87233,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,3.0,2.2,South
87234,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,1.0,2.2,South
87235,2024-09-26,RKL71UV16T,SBD,3 Star,Inv,3.0,2.2,South
87236,2024-09-26,RKL90UV16L,SBD,3 Star,Inv,1.0,2.2,South
87237,2024-09-26,RKL90UV16L,SBD,3 Star,Inv,8.0,2.2,South
87238,2024-09-26,RKM35UV16W,BLR,5 Star,Non Inv,4.0,1.0,South
87239,2024-09-26,RKM35UV16W,BLR,5 Star,Non Inv,6.0,1.0,South
87240,2024-09-26,RKM35UV16W,COK,5 Star,Non Inv,2.0,1.0,South
87241,2024-09-26,RKM35UV16W,COK,5 Star,Non Inv,2.0,1.0,South
87242,2024-09-26,RKM35UV16W,COK,5 Star,Non Inv,2.0,1.0,South
87243,2024-09-26,RKM35UV16W,SBD,5 Star,Non Inv,1.0,1.0,South
87244,2024-09-26,RKM35UV16W,SBD1,5 Star,Non Inv,4.0,1.0,South
87245,2024-09-26,RKM50UV16VA,SBD,5 Star,Inv,5.0,1.5,South
87246,2024-09-26,RKM50UV16VA,BLR,5 Star,Inv,2.0,1.5,South
87247,2024-09-26,RKM50UV16VA,BLR,5 Star,Inv,9.0,1.5,South
87248,2024-09-26,RKM50UV16VA,BLR,5 Star,Inv,5.0,1.5,South
87249,2024-09-26,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
87250,2024-09-26,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
87251,2024-09-26,RKM50UV16VA,MAA,5 Star,Inv,1.0,1.5,South
87252,2024-09-26,RKM50UV16VA,MAA,5 Star,Inv,1.0,1.5,South
87253,2024-09-26,RKM50UV16VA,MAA,5 Star,Inv,1.0,1.5,South
87254,2024-09-26,RKM50UV16VA,MAA,5 Star,Inv,2.0,1.5,South
87255,2024-09-26,RKM50UV16VA,MAA,5 Star,Inv,1.0,1.5,South
87256,2024-09-26,RKM50UV16VA,SBD,5 Star,Inv,2.0,1.5,South
87257,2024-09-26,RKM50UV16VA,SBD,5 Star,Inv,2.0,1.5,South
87258,2024-09-26,RKM50UV16VA,SBD,5 Star,Inv,3.0,1.5,South
87259,2024-09-26,RKM50UV16VA,SBD1,5 Star,Inv,19.0,1.5,South
87260,2024-09-26,RKM50UV16VA,SBD1,5 Star,Inv,5.0,1.5,South
87261,2024-09-26,RKM50UV16VA,SBD1,5 Star,Inv,4.0,1.5,South
87262,2024-09-26,RKM50UV16VA,SBD1,5 Star,Inv,10.0,1.5,South
87263,2024-09-26,RKM60UV16U,SBD,5 Star,Inv,2.0,1.8,South
87264,2024-09-26,RKM60UV16U,SBD,5 Star,Inv,10.0,1.8,South
87265,2024-09-26,RKM60UV16U,SBD,5 Star,Inv,10.0,1.8,South
87266,2024-09-26,RKM60UV16U,SBD1,5 Star,Inv,3.0,1.8,South
87267,2024-09-26,RKU35UV16W,COK,5 Star,Inv,2.0,1.0,South
87268,2024-09-26,RKU35UV16W,MAA,5 Star,Inv,1.0,1.0,South
87269,2024-09-26,RKU35UV16W,SBD1,5 Star,Inv,3.0,1.0,South
87270,2024-09-26,RKU50UV16VF,SBD,5 Star,Inv,30.0,1.5,South
87271,2024-09-26,RKU50UV16VF,SBD,5 Star,Inv,40.0,1.5,South
87272,2024-09-26,RKU50UV16VF,SBD,5 Star,Inv,10.0,1.5,South
87273,2024-09-26,RKU50UV16VF,SBD1,5 Star,Inv,4.0,1.5,South
87274,2024-09-26,RKU50UV16VF,SBD1,5 Star,Inv,20.0,1.5,South
87275,2024-09-26,RKU50UV16VF,SBD1,5 Star,Inv,6.0,1.5,South
87276,2024-09-26,RKU50UV16VF,SBD1,5 Star,Inv,60.0,1.5,South
87277,2024-09-26,RKU50UV16VF,SBD1,5 Star,Inv,50.0,1.5,South
87278,2024-09-26,RL28UV16W1,BLR,3 Star,Non Inv,23.0,0.8,South
87279,2024-09-26,RL28UV16W1,MAA,3 Star,Non Inv,2.0,0.8,South
87280,2024-09-26,RL28UV16W1,MAA,3 Star,Non Inv,2.0,0.8,South
87281,2024-09-26,RL28UV16W1,SBD,3 Star,Non Inv,5.0,0.8,South
87282,2024-09-26,RL28UV16W1,SBD1,3 Star,Non Inv,4.0,0.8,South
87283,2024-09-26,RL30UV16V1,COK,3 Star,Non Inv,8.0,0.8,South
87284,2024-09-26,RL30UV16V1,SBD1,3 Star,Non Inv,1.0,0.8,South
87285,2024-09-26,RL35UV16W1,SBD,3 Star,Non Inv,5.0,1.0,South
87286,2024-09-26,RL35UV16W1,COK,3 Star,Non Inv,1.0,1.0,South
87287,2024-09-26,RL35UV16W1,COK,3 Star,Non Inv,2.0,1.0,South
87288,2024-09-26,RL35UV16W1,SBD,3 Star,Non Inv,2.0,1.0,South
87289,2024-09-26,RL35UV16W1,SBD1,3 Star,Non Inv,2.0,1.0,South
87290,2024-09-26,RL35UV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
87291,2024-09-26,RL35UV16W1,SBD1,3 Star,Non Inv,25.0,1.0,South
87292,2024-09-26,RL35UV16W1,SBD,3 Star,Non Inv,10.0,1.0,South
87293,2024-09-26,RL50UV16V3,COK,3 Star,Non Inv,1.0,1.5,South
87294,2024-09-26,RL50UV16V3,MAA,3 Star,Non Inv,4.0,1.5,South
87295,2024-09-26,RL50UV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
87296,2024-09-26,RL50UV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
87297,2024-09-26,RL50UV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
87298,2024-09-26,RL50UV16V3,MAA,3 Star,Non Inv,6.0,1.5,South
87299,2024-09-26,RL50UV16V3,MAA,3 Star,Non Inv,12.0,1.5,South
87300,2024-09-26,RL50UV16V3,SBD,3 Star,Non Inv,10.0,1.5,South
87301,2024-09-26,RL50UV16V3,SBD,3 Star,Non Inv,3.0,1.5,South
87302,2024-09-26,RL50UV16V3,SBD,3 Star,Non Inv,17.0,1.5,South
87303,2024-09-26,RL50UV16V3,SBD1,3 Star,Non Inv,3.0,1.5,South
87304,2024-09-26,RL50UV16V3,SBD1,3 Star,Non Inv,10.0,1.5,South
87305,2024-09-26,RL50UV16V3,SBD1,3 Star,Non Inv,7.0,1.5,South
87306,2024-09-26,RL50UV16V3,SBD1,3 Star,Non Inv,30.0,1.5,South
87307,2024-09-26,RL50UV16V3,SBD1,3 Star,Non Inv,33.0,1.5,South
87308,2024-09-27,RE60UV16U2,SBD,1 Star,Non Inv,8.0,1.8,South
87309,2024-09-27,RE60UV16U2,SBD,1 Star,Non Inv,2.0,1.8,South
87310,2024-09-27,RE60UV16U2,SBD,1 Star,Non Inv,10.0,1.8,South
87311,2024-09-27,RE60UV16U2,MAA,1 Star,Non Inv,55.0,1.8,South
87312,2024-09-27,RE60UV16U2,SBD,1 Star,Non Inv,2.0,1.8,South
87313,2024-09-27,RHT60UV16U,MAA,5 Star,Inv,2.0,1.8,South
87314,2024-09-27,RKC35UV16W,COK,3 Star,Inv,5.0,1.0,South
87315,2024-09-27,RKC35UV16W,COK,3 Star,Inv,15.0,1.0,South
87316,2024-09-27,RKC35UV16W,COK,3 Star,Inv,10.0,1.0,South
87317,2024-09-27,RKC35UV16W,COK,3 Star,Inv,10.0,1.0,South
87318,2024-09-27,RKC35UV16W3,BLR,3 Star,Inv,15.0,1.0,South
87319,2024-09-27,RKC35UV16W3,BLR,3 Star,Inv,20.0,1.0,South
87320,2024-09-27,RKC48UV16W,MAA,3 Star,Inv,6.0,1.5,South
87321,2024-09-27,RKC50UV16V,COK,3 Star,Inv,5.0,1.5,South
87322,2024-09-27,RKC50UV16V,COK,3 Star,Inv,25.0,1.5,South
87323,2024-09-27,RKC50UV16V,COK,3 Star,Inv,20.0,1.5,South
87324,2024-09-27,RKC50UV16V,MAA,3 Star,Inv,3.0,1.5,South
87325,2024-09-27,RKJ50UV16U,SBD,5 Star,Inv,2.0,1.5,South
87326,2024-09-27,RKL35UV16WA,SBD,3 Star,Inv,10.0,1.0,South
87327,2024-09-27,RKL35UV16WA,SBD,3 Star,Inv,10.0,1.0,South
87328,2024-09-27,RKL35UV16WA,BLR,3 Star,Inv,10.0,1.0,South
87329,2024-09-27,RKL35UV16WA,BLR,3 Star,Inv,6.0,1.0,South
87330,2024-09-27,RKL35UV16WA,BLR,3 Star,Inv,18.0,1.0,South
87331,2024-09-27,RKL35UV16WA,BLR,3 Star,Inv,4.0,1.0,South
87332,2024-09-27,RKL35UV16WA,MAA,3 Star,Inv,20.0,1.0,South
87333,2024-09-27,RKL35UV16WA,MAA,3 Star,Inv,7.0,1.0,South
87334,2024-09-27,RKL35UV16WA,MAA,3 Star,Inv,9.0,1.0,South
87335,2024-09-27,RKL35UV16WA,MAA,3 Star,Inv,15.0,1.0,South
87336,2024-09-27,RKL35UV16WA,SBD,3 Star,Inv,1.0,1.0,South
87337,2024-09-27,RKL35UV16WA,SBD,3 Star,Inv,5.0,1.0,South
87338,2024-09-27,RKL35UV16WA,SBD,3 Star,Inv,7.0,1.0,South
87339,2024-09-27,RKL50UV16VA,MAA,3 Star,Inv,12.0,1.5,South
87340,2024-09-27,RKL50UV16VA,SBD,3 Star,Inv,95.0,1.5,South
87341,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,11.0,1.5,South
87342,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,3.0,1.5,South
87343,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,1.0,1.5,South
87344,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,22.0,1.5,South
87345,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,16.0,1.5,South
87346,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,16.0,1.5,South
87347,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,19.0,1.5,South
87348,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,4.0,1.5,South
87349,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,19.0,1.5,South
87350,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,24.0,1.5,South
87351,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,20.0,1.5,South
87352,2024-09-27,RKL50UV16VAF,BLR,3 Star,Inv,44.0,1.5,South
87353,2024-09-27,RKL50UV16VAF,COK,3 Star,Inv,1.0,1.5,South
87354,2024-09-27,RKL50UV16VAF,COK,3 Star,Inv,3.0,1.5,South
87355,2024-09-27,RKL50UV16VAF,COK,3 Star,Inv,20.0,1.5,South
87356,2024-09-27,RKL50UV16VAF,COK,3 Star,Inv,2.0,1.5,South
87357,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,20.0,1.5,South
87358,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,15.0,1.5,South
87359,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,10.0,1.5,South
87360,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,60.0,1.5,South
87361,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,10.0,1.5,South
87362,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,5.0,1.5,South
87363,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,2.0,1.5,South
87364,2024-09-27,RKL50UV16VAF,MAA,3 Star,Inv,33.0,1.5,South
87365,2024-09-27,RKL50UV16VAF,SBD,3 Star,Inv,6.0,1.5,South
87366,2024-09-27,RKL50UV16VAF,SBD,3 Star,Inv,10.0,1.5,South
87367,2024-09-27,RKL50UV16VAF,SBD,3 Star,Inv,69.0,1.5,South
87368,2024-09-27,RKL50UV16VAF,SBD,3 Star,Inv,120.0,1.5,South
87369,2024-09-27,RKL50UV16VAF,SBD,3 Star,Inv,5.0,1.5,South
87370,2024-09-27,RKL50UV16VAF,SBD1,3 Star,Inv,3.0,1.5,South
87371,2024-09-27,RKL50UV16VAF,SBD1,3 Star,Inv,18.0,1.5,South
87372,2024-09-27,RKL60UV16U,SBD,3 Star,Inv,10.0,1.8,South
87373,2024-09-27,RKL60UV16U,SBD,3 Star,Inv,20.0,1.8,South
87374,2024-09-27,RKL60UV16U,MAA,3 Star,Inv,4.0,1.8,South
87375,2024-09-27,RKL60UV16U,MAA,3 Star,Inv,1.0,1.8,South
87376,2024-09-27,RKL71UV16T,SBD,3 Star,Inv,10.0,2.2,South
87377,2024-09-27,RKL71UV16T,COK,3 Star,Inv,1.0,2.2,South
87378,2024-09-27,RKL71UV16T,MAA,3 Star,Inv,3.0,2.2,South
87379,2024-09-27,RKL71UV16T,SBD,3 Star,Inv,1.0,2.2,South
87380,2024-09-27,RKL90UV16L,SBD1,3 Star,Inv,2.0,2.2,South
87381,2024-09-27,RKL90UV16L,SBD1,3 Star,Inv,2.0,2.2,South
87382,2024-09-27,RKM35UV16W,BLR,5 Star,Non Inv,2.0,1.0,South
87383,2024-09-27,RKM35UV16W,BLR,5 Star,Non Inv,10.0,1.0,South
87384,2024-09-27,RKM35UV16W,SBD,5 Star,Non Inv,4.0,1.0,South
87385,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,2.0,1.5,South
87386,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,3.0,1.5,South
87387,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,22.0,1.5,South
87388,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,1.0,1.5,South
87389,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,15.0,1.5,South
87390,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,6.0,1.5,South
87391,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,1.0,1.5,South
87392,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,41.0,1.5,South
87393,2024-09-27,RKM50UV16VA,BLR,5 Star,Inv,4.0,1.5,South
87394,2024-09-27,RKM50UV16VA,COK,5 Star,Inv,2.0,1.5,South
87395,2024-09-27,RKM50UV16VA,MAA,5 Star,Inv,75.0,1.5,South
87396,2024-09-27,RKM50UV16VA,MAA,5 Star,Inv,10.0,1.5,South
87397,2024-09-27,RKM50UV16VA,MAA,5 Star,Inv,1.0,1.5,South
87398,2024-09-27,RKM50UV16VA,MAA,5 Star,Inv,1.0,1.5,South
87399,2024-09-27,RKM50UV16VA,MAA,5 Star,Inv,2.0,1.5,South
87400,2024-09-27,RKM50UV16VA,SBD,5 Star,Inv,20.0,1.5,South
87401,2024-09-27,RKM50UV16VA,SBD,5 Star,Inv,39.0,1.5,South
87402,2024-09-27,RKM50UV16VA,SBD1,5 Star,Inv,20.0,1.5,South
87403,2024-09-27,RKM50UV16VA,SBD1,5 Star,Inv,25.0,1.5,South
87404,2024-09-27,RKM50UV16VA,SBD1,5 Star,Inv,5.0,1.5,South
87405,2024-09-27,RKM50UV16VA,SBD1,5 Star,Inv,32.0,1.5,South
87406,2024-09-27,RKM60UV16U,BLR,5 Star,Inv,5.0,1.8,South
87407,2024-09-27,RKM60UV16U,SBD,5 Star,Inv,10.0,1.8,South
87408,2024-09-27,RKU35UV16W,COK,5 Star,Inv,5.0,1.0,South
87409,2024-09-27,RKU35UV16W,COK,5 Star,Inv,3.0,1.0,South
87410,2024-09-27,RKU35UV16W,COK,5 Star,Inv,10.0,1.0,South
87411,2024-09-27,RKU35UV16W,COK,5 Star,Inv,12.0,1.0,South
87412,2024-09-27,RKU35UV16W,COK,5 Star,Inv,1.0,1.0,South
87413,2024-09-27,RKU50UV16VF,COK,5 Star,Inv,3.0,1.5,South
87414,2024-09-27,RKU50UV16VF,COK,5 Star,Inv,5.0,1.5,South
87415,2024-09-27,RKU50UV16VF,COK,5 Star,Inv,2.0,1.5,South
87416,2024-09-27,RKU50UV16VF,SBD,5 Star,Inv,13.0,1.5,South
87417,2024-09-27,RKU50UV16VF,SBD,5 Star,Inv,20.0,1.5,South
87418,2024-09-27,RL30UV16V1,SBD1,3 Star,Non Inv,25.0,0.8,South
87419,2024-09-27,RL30UV16V1,COK,3 Star,Non Inv,5.0,0.8,South
87420,2024-09-27,RL30UV16V1,COK,3 Star,Non Inv,12.0,0.8,South
87421,2024-09-27,RL30UV16V1,COK,3 Star,Non Inv,1.0,0.8,South
87422,2024-09-27,RL35UV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
87423,2024-09-27,RL35UV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
87424,2024-09-27,RL35UV16W1,SBD,3 Star,Non Inv,1.0,1.0,South
87425,2024-09-27,RL50UV16V3,BLR,3 Star,Non Inv,5.0,1.5,South
87426,2024-09-27,RL50UV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
87427,2024-09-27,RL50UV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
87428,2024-09-27,RL50UV16V3,MAA,3 Star,Non Inv,50.0,1.5,South
87429,2024-09-28,RKC35UV16W,MAA,3 Star,Inv,4.0,1.0,South
87430,2024-09-28,RKC35UV16W3,SBD1,3 Star,Inv,1.0,1.0,South
87431,2024-09-28,RKC48UV16W,MAA,3 Star,Inv,4.0,1.5,South
87432,2024-09-28,RKC48UV16W,SBD1,3 Star,Inv,20.0,1.5,South
87433,2024-09-28,RKC48UV16W,SBD1,3 Star,Inv,15.0,1.5,South
87434,2024-09-28,RKC50UV16V,COK,3 Star,Inv,5.0,1.5,South
87435,2024-09-28,RKC50UV16V,MAA,3 Star,Inv,2.0,1.5,South
87436,2024-09-28,RKC50UV16V,MAA,3 Star,Inv,3.0,1.5,South
87437,2024-09-28,RKC50UV16V,SBD,3 Star,Inv,3.0,1.5,South
87438,2024-09-28,RKC50UV16V,SBD,3 Star,Inv,1.0,1.5,South
87439,2024-09-28,RKC50UV16V,SBD,3 Star,Inv,2.0,1.5,South
87440,2024-09-28,RKC50UV16V,SBD1,3 Star,Inv,2.0,1.5,South
87441,2024-09-28,RKC50UV16V,SBD1,3 Star,Inv,15.0,1.5,South
87442,2024-09-28,RKJ50UV16U,COK,5 Star,Inv,2.0,1.5,South
87443,2024-09-28,RKL35UV16WA,BLR,3 Star,Inv,4.0,1.0,South
87444,2024-09-28,RKL35UV16WA,COK,3 Star,Inv,10.0,1.0,South
87445,2024-09-28,RKL35UV16WA,BLR,3 Star,Inv,40.0,1.0,South
87446,2024-09-28,RKL35UV16WA,BLR,3 Star,Inv,4.0,1.0,South
87447,2024-09-28,RKL35UV16WA,BLR,3 Star,Inv,4.0,1.0,South
87448,2024-09-28,RKL35UV16WA,BLR,3 Star,Inv,1.0,1.0,South
87449,2024-09-28,RKL35UV16WA,BLR,3 Star,Inv,2.0,1.0,South
87450,2024-09-28,RKL35UV16WA,BLR,3 Star,Inv,2.0,1.0,South
87451,2024-09-28,RKL35UV16WA,MAA,3 Star,Inv,25.0,1.0,South
87452,2024-09-28,RKL50UV16VA,BLR,3 Star,Inv,21.0,1.5,South
87453,2024-09-28,RKL50UV16VA,BLR,3 Star,Inv,55.0,1.5,South
87454,2024-09-28,RKL50UV16VA,BLR,3 Star,Inv,54.0,1.5,South
87455,2024-09-28,RKL50UV16VA,MAA,3 Star,Inv,100.0,1.5,South
87456,2024-09-28,RKL50UV16VA,MAA,3 Star,Inv,7.0,1.5,South
87457,2024-09-28,RKL50UV16VA,MAA,3 Star,Inv,11.0,1.5,South
87458,2024-09-28,RKL50UV16VA,SBD1,3 Star,Inv,33.0,1.5,South
87459,2024-09-28,RKL50UV16VAF,BLR,3 Star,Inv,8.0,1.5,South
87460,2024-09-28,RKL50UV16VAF,BLR,3 Star,Inv,3.0,1.5,South
