Unnamed: 0,Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
75552,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,25.0,1.5,South
75553,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,10.0,1.5,South
75554,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,15.0,1.5,South
75555,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,25.0,1.5,South
75556,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,10.0,1.5,South
75557,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,20.0,1.5,South
75558,2021-04-17,RL50TV16U2A,MAA,3 Star,Non Inv,5.0,1.5,South
75559,2021-04-17,RL50TV16U2A,MAA,3 Star,Non Inv,3.0,1.5,South
75560,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,3.0,1.5,South
75561,2021-04-17,RKM50TV16VF,SBD,5 Star,Inv,135.0,1.5,South
75562,2021-04-17,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
75563,2021-04-17,RKT35TV16WC,COK,3 Star,Inv,1.0,1.0,South
75564,2021-04-17,RLG50TV16U2A,MAA,3 Star,Non Inv,130.0,1.5,South
75565,2021-04-17,RKT35TV16WC,COK,3 Star,Inv,2.0,1.0,South
75566,2021-04-17,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
75567,2021-04-17,RL50TV16U3,COK,3 Star,Non Inv,2.0,1.5,South
75568,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,10.0,1.0,South
75569,2021-04-17,RKL50TV16VF,BLR,3 Star,Inv,2.0,1.5,South
75570,2021-04-17,RKL35TV16WC,BLR,3 Star,Inv,3.0,1.0,South
75571,2021-04-17,RKL35TV16WC,BLR,3 Star,Inv,25.0,1.0,South
75572,2021-04-17,RKM35TV16WC,BLR,5 Star,Inv,10.0,1.0,South
75573,2021-04-17,RL35TV16W1,BLR,3 Star,Non Inv,16.0,1.0,South
75574,2021-04-17,RKM35TV16WC,BLR,5 Star,Inv,9.0,1.0,South
75575,2021-04-17,RKL35TV16WC,BLR,3 Star,Inv,50.0,1.0,South
75576,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,5.0,1.5,South
75577,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,3.0,1.5,South
75578,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,10.0,1.5,South
75579,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,2.0,1.5,South
75580,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,1.0,1.5,South
75581,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,4.0,1.5,South
75582,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,3.0,1.5,South
75583,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,3.0,1.5,South
75584,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,1.0,1.5,South
75585,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,2.0,1.5,South
75586,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,10.0,1.5,South
75587,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,2.0,1.5,South
75588,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
75589,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,1.0,1.0,South
75590,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,5.0,1.0,South
75591,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,3.0,1.0,South
75592,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,8.0,1.5,South
75593,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,1.0,1.0,South
75594,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
75595,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,15.0,1.0,South
75596,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,2.0,1.0,South
75597,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
75598,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
75599,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,5.0,1.5,South
75600,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,5.0,1.0,South
75601,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,1.0,1.0,South
75602,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
75603,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,2.0,1.0,South
75604,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
75605,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,4.0,1.5,South
75606,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,5.0,1.0,South
75607,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,1.0,1.0,South
75608,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
75609,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,3.0,1.5,South
75610,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,8.0,1.5,South
75611,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,2.0,1.5,South
75612,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,2.0,1.5,South
75613,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,1.0,1.0,South
75614,2021-04-17,RKL50TV16VC,COK,3 Star,Inv,1.0,1.5,South
75615,2021-04-17,RKL50TV16VC,COK,3 Star,Inv,2.0,1.5,South
75616,2021-04-17,RKL35TV16WC,COK,3 Star,Inv,4.0,1.0,South
75617,2021-04-17,RKM50TV16VF,SBD,5 Star,Inv,13.0,1.5,South
75618,2021-04-17,RLG35TV16W1,MAA,3 Star,Non Inv,127.0,1.0,South
75619,2021-04-17,RLG50TV16V3,MAA,3 Star,Non Inv,25.0,1.5,South
75620,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,20.0,1.5,South
75621,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,30.0,1.5,South
75622,2021-04-17,RLG50TV16U2A,MAA,3 Star,Non Inv,50.0,1.5,South
75623,2021-04-17,RLG50TV16U2A,MAA,3 Star,Non Inv,60.0,1.5,South
75624,2021-04-17,RLG50TV16U2A,MAA,3 Star,Non Inv,40.0,1.5,South
75625,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
75626,2021-04-17,RKM35TV16WC,COK,5 Star,Inv,5.0,1.0,South
75627,2021-04-17,RKM35TV16WC,COK,5 Star,Inv,2.0,1.0,South
75628,2021-04-17,RKL50TV16VF,BLR,3 Star,Inv,5.0,1.5,South
75629,2021-04-17,RKP50TV16U,BLR,4 Star,Inv,15.0,1.5,South
75630,2021-04-17,RKL60TV16U,BLR,3 Star,Inv,1.0,1.8,South
75631,2021-04-17,RL28TV16X2,BLR,3 Star,Non Inv,24.0,0.8,South
75632,2021-04-17,RKL35TV16WC,COK,3 Star,Inv,10.0,1.0,South
75633,2021-04-17,RKJ50TV16U,MAA,5 Star,Inv,6.0,1.5,South
75634,2021-04-17,RKL35TV16WC,SBD,3 Star,Inv,15.0,1.0,South
75635,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,30.0,1.5,South
75636,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,20.0,1.5,South
75637,2021-04-17,RKT50TV16VC,COK,3 Star,Inv,8.0,1.5,South
75638,2021-04-17,RKZ50TV16U,COK,5 Star,Inv,2.0,1.5,South
75639,2021-04-17,RLG28TV16X2,MAA,3 Star,Non Inv,2.0,0.8,South
75640,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
75641,2021-04-17,RKZ50TV16U,SBD,5 Star,Inv,50.0,1.5,South
75642,2021-04-17,RKL50TV16VF,SBD,3 Star,Inv,25.0,1.5,South
75643,2021-04-17,RL35TV16W1,SBD,3 Star,Non Inv,10.0,1.0,South
75644,2021-04-17,RKM60TV16UC,SBD,5 Star,Inv,15.0,1.8,South
75645,2021-04-17,RKT60TV16U,SBD,3 Star,Inv,10.0,1.8,South
75646,2021-04-17,RL50TV16U3,SBD,3 Star,Non Inv,50.0,1.5,South
75647,2021-04-17,RL50TV16U3,SBD,3 Star,Non Inv,50.0,1.5,South
75648,2021-04-17,RKZ50TV16U,SBD,5 Star,Inv,60.0,1.5,South
75649,2021-04-17,RL50TV16U2A,SBD,3 Star,Non Inv,15.0,1.5,South
75650,2021-04-17,RKZ50TV16U,SBD,5 Star,Inv,15.0,1.5,South
75651,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,50.0,1.5,South
75652,2021-04-17,RKL35TV16W,COK,3 Star,Inv,1.0,1.0,South
75653,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,8.0,1.5,South
75654,2021-04-17,RKM60TV16UC,BLR,5 Star,Inv,1.0,1.8,South
75655,2021-04-17,RKG50TV16U,BLR,5 Star,Inv,1.0,1.5,South
75656,2021-04-17,RLG50TV16U2A,MAA,3 Star,Non Inv,60.0,1.5,South
75657,2021-04-17,RLG50TV16U2A,MAA,3 Star,Non Inv,60.0,1.5,South
75658,2021-04-17,RLG50TV16U2A,MAA,3 Star,Non Inv,30.0,1.5,South
75659,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,12.0,1.5,South
75660,2021-04-17,RKL50TV16VC,COK,3 Star,Inv,2.0,1.5,South
75661,2021-04-17,RKM35TV16WC,COK,5 Star,Inv,2.0,1.0,South
75662,2021-04-17,RKT35TV16WC,COK,3 Star,Inv,1.0,1.0,South
75663,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,20.0,1.5,South
75664,2021-04-17,RL50TV16U2A,MAA,3 Star,Non Inv,7.0,1.5,South
75665,2021-04-17,RKL35TV16WC,SBD,3 Star,Inv,9.0,1.0,South
75666,2021-04-17,RKP50TV16U,SBD,4 Star,Inv,15.0,1.5,South
75667,2021-04-17,RKP50TV16U,SBD,4 Star,Inv,25.0,1.5,South
75668,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,25.0,1.0,South
75669,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,30.0,1.0,South
75670,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,6.0,1.0,South
75671,2021-04-17,RKP35TV16W,MAA,4 Star,Inv,5.0,1.0,South
75672,2021-04-17,RL50TV16V3,MAA,3 Star,Non Inv,15.0,1.5,South
75673,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,10.0,1.5,South
75674,2021-04-17,RKL35TV16WC,COK,3 Star,Inv,5.0,1.0,South
75675,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,20.0,1.5,South
75676,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
75677,2021-04-17,RL50TV16V3,MAA,3 Star,Non Inv,2.0,1.5,South
75678,2021-04-17,RKZ50TV16U,SBD,5 Star,Inv,30.0,1.5,South
75679,2021-04-17,RKJ50TV16U,SBD,5 Star,Inv,2.0,1.5,South
75680,2021-04-17,RKL50TV16VC,SBD,3 Star,Inv,8.0,1.5,South
75681,2021-04-17,RKL50TV16VC,SBD,3 Star,Inv,2.0,1.5,South
75682,2021-04-17,RKZ50TV16U,SBD,5 Star,Inv,5.0,1.5,South
75683,2021-04-17,RKJ50TV16U,SBD,5 Star,Inv,2.0,1.5,South
75684,2021-04-17,RKZ50TV16U,SBD,5 Star,Inv,5.0,1.5,South
75685,2021-04-17,RKJ50TV16U,SBD,5 Star,Inv,2.0,1.5,South
75686,2021-04-17,RKL50TV16VC,SBD,3 Star,Inv,2.0,1.5,South
75687,2021-04-17,RKZ50TV16U,SBD1,5 Star,Inv,55.0,1.5,South
75688,2021-04-17,RKJ50TV16U,SBD1,5 Star,Inv,20.0,1.5,South
75689,2021-04-17,RKZ50TV16U,SBD1,5 Star,Inv,6.0,1.5,South
75690,2021-04-17,RKJ50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
75691,2021-04-17,RKZ50TV16U,SBD1,5 Star,Inv,25.0,1.5,South
75692,2021-04-17,RKJ50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
75693,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,5.0,1.5,South
75694,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,5.0,1.5,South
75695,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,3.0,1.5,South
75696,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,8.0,1.5,South
75697,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,5.0,1.5,South
75698,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75699,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,2.0,1.5,South
75700,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,3.0,1.5,South
75701,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,3.0,1.5,South
75702,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,2.0,1.5,South
75703,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,2.0,1.5,South
75704,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,6.0,1.5,South
75705,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,2.0,1.5,South
75706,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,2.0,1.5,South
75707,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,5.0,1.5,South
75708,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,15.0,1.5,South
75709,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75710,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,5.0,1.5,South
75711,2021-04-17,RKL50TV16VC,SBD1,3 Star,Inv,18.0,1.5,South
75712,2021-04-17,RQ60TV16U2B,SBD1,2 Star,Non Inv,10.0,1.8,South
75713,2021-04-17,RKM50TV16VF,SBD,5 Star,Inv,20.0,1.5,South
75714,2021-04-17,RKM60TV16UC,SBD,5 Star,Inv,20.0,1.8,South
75715,2021-04-17,RKL50TV16VC,SBD,3 Star,Inv,2.0,1.5,South
75716,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,25.0,1.5,South
75717,2021-04-17,RKG50TV16U,SBD,5 Star,Inv,5.0,1.5,South
75718,2021-04-17,RL50TV16V3,SBD,3 Star,Non Inv,5.0,1.5,South
75719,2021-04-17,RL50TV16U2A,MAA,3 Star,Non Inv,9.0,1.5,South
75720,2021-04-17,RKG50TV16U,SBD,5 Star,Inv,12.0,1.5,South
75721,2021-04-17,RKL35TV16WC,SBD,3 Star,Inv,5.0,1.0,South
75722,2021-04-17,RQ60TV16U2,MAA,2 Star,Non Inv,1.0,1.8,South
75723,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
75724,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,2.0,1.5,South
75725,2021-04-17,RL50TV16U2A,MAA,3 Star,Non Inv,5.0,1.5,South
75726,2021-04-17,RKG35TV16W,MAA,5 Star,Inv,8.0,1.0,South
75727,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,20.0,1.5,South
75728,2021-04-17,RL50TV16U2A,MAA,3 Star,Non Inv,30.0,1.5,South
75729,2021-04-17,RKZ50TV16U,COK,5 Star,Inv,3.0,1.5,South
75730,2021-04-17,RKT50TV16VC,COK,3 Star,Inv,5.0,1.5,South
75731,2021-04-17,RKF50TV16U,MAA,5 Star,Inv,25.0,1.5,South
75732,2021-04-17,RL50TV16V3,MAA,3 Star,Non Inv,40.0,1.5,South
75733,2021-04-17,RKL50TV16VF,MAA,3 Star,Inv,31.0,1.5,South
75734,2021-04-17,RKL50TV16VF,MAA,3 Star,Inv,25.0,1.5,South
75735,2021-04-17,RKG50TV16U,MAA,5 Star,Inv,3.0,1.5,South
75736,2021-04-17,RKG50TV16U,MAA,5 Star,Inv,5.0,1.5,South
75737,2021-04-17,RKF50TV16U,MAA,5 Star,Inv,10.0,1.5,South
75738,2021-04-17,RKF50TV16U,MAA,5 Star,Inv,4.0,1.5,South
75739,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,60.0,1.5,South
75740,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,15.0,1.5,South
75741,2021-04-17,RL50TV16V3,MAA,3 Star,Non Inv,15.0,1.5,South
75742,2021-04-17,RL50TV16V3,MAA,3 Star,Non Inv,60.0,1.5,South
75743,2021-04-17,RL50TV16V3,MAA,3 Star,Non Inv,50.0,1.5,South
75744,2021-04-17,RL50TV16V3,MAA,3 Star,Non Inv,28.0,1.5,South
75745,2021-04-17,RKM50TV16VF,COK,5 Star,Inv,5.0,1.5,South
75746,2021-04-17,RL50TV16U3,COK,3 Star,Non Inv,10.0,1.5,South
75747,2021-04-17,RKL35TV16WC,COK,3 Star,Inv,25.0,1.0,South
75748,2021-04-17,RKJ50TV16U,SBD,5 Star,Inv,2.0,1.5,South
75749,2021-04-17,RKG50TV16U,BLR,5 Star,Inv,5.0,1.5,South
75750,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,38.0,1.5,South
75751,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,20.0,1.5,South
75752,2021-04-17,RKL35TV16WC,MAA,3 Star,Inv,10.0,1.0,South
75753,2021-04-17,RL50TV16U3,MAA,3 Star,Non Inv,30.0,1.5,South
75754,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,25.0,1.5,South
75755,2021-04-17,RKL35TV16WC,MAA,3 Star,Inv,5.0,1.0,South
75756,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,12.0,1.5,South
75757,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,12.0,1.5,South
75758,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,10.0,1.5,South
75759,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,10.0,1.5,South
75760,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,8.0,1.5,South
75761,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,8.0,1.5,South
75762,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,8.0,1.5,South
75763,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,8.0,1.5,South
75764,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,9.0,1.5,South
75765,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,10.0,1.5,South
75766,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,8.0,1.5,South
75767,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,8.0,1.5,South
75768,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
75769,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,5.0,1.5,South
75770,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
75771,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75772,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
75773,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75774,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
75775,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75776,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
75777,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,3.0,1.5,South
75778,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
75779,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,1.0,1.5,South
75780,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
75781,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75782,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75783,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
75784,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
75785,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,3.0,1.5,South
75786,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
75787,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75788,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
75789,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,3.0,1.5,South
75790,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
75791,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,3.0,1.5,South
75792,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
75793,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,4.0,1.5,South
75794,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
75795,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,3.0,1.5,South
75796,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
75797,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,4.0,1.5,South
75798,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
75799,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,1.0,1.5,South
75800,2021-04-17,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
75801,2021-04-17,RKL50TV16VF,SBD1,3 Star,Inv,2.0,1.5,South
75802,2021-04-17,RKT35TV16WC,COK,3 Star,Inv,1.0,1.0,South
75803,2021-04-17,RKL60TV16U,COK,3 Star,Inv,1.0,1.8,South
75804,2021-04-17,RKZ50TV16U,COK,5 Star,Inv,3.0,1.5,South
75805,2021-04-17,RKJ35TV16U,COK,5 Star,Inv,3.0,1.0,South
75806,2021-04-17,RL35TV16W1,MAA,3 Star,Non Inv,40.0,1.0,South
75807,2021-04-17,RKL50TV16VC,MAA,3 Star,Inv,5.0,1.5,South
75808,2021-04-16,RL50TV16U2A,MAA,3 Star,Non Inv,1.0,1.5,South
75809,2021-04-16,RKL35TV16WC,BLR,3 Star,Inv,7.0,1.0,South
75810,2021-04-16,RKG50TV16U,BLR,5 Star,Inv,8.0,1.5,South
75811,2021-04-16,RKJ35TV16U,BLR,5 Star,Inv,1.0,1.0,South
75812,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,1.0,1.0,South
75813,2021-04-16,RKT50TV16VC,MAA,3 Star,Inv,2.0,1.5,South
75814,2021-04-16,RKT60TV16U,MAA,3 Star,Inv,1.0,1.8,South
75815,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,1.0,1.0,South
75816,2021-04-16,RKG50TV16U,MAA,5 Star,Inv,2.0,1.5,South
75817,2021-04-16,RKL60TV16U,MAA,3 Star,Inv,2.0,1.8,South
75818,2021-04-16,RL50TV16U3,MAA,3 Star,Non Inv,31.0,1.5,South
75819,2021-04-16,RQ60TV16U2,MAA,2 Star,Non Inv,10.0,1.8,South
75820,2021-04-16,RKL50TV16V,MAA,3 Star,Inv,25.0,1.5,South
75821,2021-04-16,RKZ50TV16U,COK,5 Star,Inv,1.0,1.5,South
75822,2021-04-16,RKL60TV16U,COK,3 Star,Inv,1.0,1.8,South
75823,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,1.0,1.0,South
75824,2021-04-16,RKJ35TV16U,COK,5 Star,Inv,3.0,1.0,South
75825,2021-04-16,RKL50TV16VC,COK,3 Star,Inv,1.0,1.5,South
75826,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,2.0,1.0,South
75827,2021-04-16,RKJ35TV16U,COK,5 Star,Inv,1.0,1.0,South
75828,2021-04-16,RKT50TV16VC,COK,3 Star,Inv,1.0,1.5,South
75829,2021-04-16,RKL50TV16VF,BLR,3 Star,Inv,18.0,1.5,South
75830,2021-04-16,RKL35TV16WC,BLR,3 Star,Inv,30.0,1.0,South
75831,2021-04-16,RKL35TV16WC,BLR,3 Star,Inv,1.0,1.0,South
75832,2021-04-16,RKL50TV16VF,BLR,3 Star,Inv,1.0,1.5,South
75833,2021-04-16,RKL60TV16UC,BLR,3 Star,Inv,1.0,1.8,South
75834,2021-04-16,RL50TV16U3,BLR,3 Star,Non Inv,2.0,1.5,South
75835,2021-04-16,RKL35TV16WC,BLR,3 Star,Inv,4.0,1.0,South
75836,2021-04-16,RL50TV16V3,BLR,3 Star,Non Inv,5.0,1.5,South
75837,2021-04-16,RKL60TV16U,BLR,3 Star,Inv,3.0,1.8,South
75838,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,10.0,1.0,South
75839,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,8.0,1.0,South
75840,2021-04-16,RKL50TV16VF,BLR,3 Star,Inv,4.0,1.5,South
75841,2021-04-16,RKM35TV16WC,SBD,5 Star,Inv,1.0,1.0,South
75842,2021-04-16,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
75843,2021-04-16,RKL60TV16U,MAA,3 Star,Inv,1.0,1.8,South
75844,2021-04-16,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
75845,2021-04-16,RL50TV16U2A,MAA,3 Star,Non Inv,25.0,1.5,South
75846,2021-04-16,RKG35TV16W,MAA,5 Star,Inv,2.0,1.0,South
75847,2021-04-16,RKJ35TV16U,BLR,5 Star,Inv,10.0,1.0,South
75848,2021-04-16,RKJ50TV16U,BLR,5 Star,Inv,10.0,1.5,South
75849,2021-04-16,RKL35TV16WC,BLR,3 Star,Inv,10.0,1.0,South
75850,2021-04-16,RKL50TV16VF,BLR,3 Star,Inv,9.0,1.5,South
75851,2021-04-16,RL28TV16X2,BLR,3 Star,Non Inv,4.0,0.8,South
75852,2021-04-16,RL50TV16U3,SBD,3 Star,Non Inv,18.0,1.5,South
75853,2021-04-16,RQ60TV16U2B,SBD,2 Star,Non Inv,15.0,1.8,South
75854,2021-04-16,RL50TV16U3,SBD,3 Star,Non Inv,7.0,1.5,South
75855,2021-04-16,RKL35TV16WC,COK,3 Star,Inv,1.0,1.0,South
75856,2021-04-16,RL35TV16W1,COK,3 Star,Non Inv,1.0,1.0,South
75857,2021-04-16,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
75858,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,3.0,1.0,South
75859,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,2.0,1.0,South
75860,2021-04-16,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
75861,2021-04-16,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
75862,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,3.0,1.0,South
75863,2021-04-16,RL28TV16X2,COK,3 Star,Non Inv,3.0,0.8,South
75864,2021-04-16,RKM35TV16WC,COK,5 Star,Inv,2.0,1.0,South
75865,2021-04-16,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
75866,2021-04-16,RKJ35TV16U,COK,5 Star,Inv,2.0,1.0,South
75867,2021-04-16,RKG35TV16W,MAA,5 Star,Inv,3.0,1.0,South
75868,2021-04-16,RKG35TV16W,MAA,5 Star,Inv,5.0,1.0,South
75869,2021-04-16,RKM60TV16UC,BLR,5 Star,Inv,2.0,1.8,South
75870,2021-04-16,RL50TV16V2A,SBD,3 Star,Non Inv,20.0,1.5,South
75871,2021-04-16,RLG50TV16U2A,MAA,3 Star,Non Inv,130.0,1.5,South
75872,2021-04-16,RLG50TV16U2A,MAA,3 Star,Non Inv,73.0,1.5,South
75873,2021-04-16,RLG35TV16W1,MAA,3 Star,Non Inv,48.0,1.0,South
