YYYY,Month,Location,QTY_sum,QTY_mean,QTY_count,Billing_Date_min,Billing_Date_max,month,time_min,time_max,time_mean,temp_min,temp_max,temp_mean,dwpt_min,dwpt_max,dwpt_mean,rhum_min,rhum_max,rhum_mean,prcp_min,prcp_max,prcp_mean,snow_min,snow_max,snow_mean,wdir_min,wdir_max,wdir_mean,wspd_min,wspd_max,wspd_mean,wpgt_min,wpgt_max,wpgt_mean,pres_min,pres_max,pres_mean,tsun_min,tsun_max,tsun_mean,coco_min,coco_max,coco_mean,calendar_year,calendar_month
2020,3,Secunderabad,8090.0,7.16563330380868,1129,2020-06-01,2020-06-30,2020-06-01,2020-06-01 00:00:00,2020-06-30 23:00:00,2020-06-15 23:51:35.091164160,22.0,38.2,28.671982503813126,14.679999999999998,26.6,21.93944961186864,28.8,100.0,69.98828682101615,0.0,4.8,0.09958333333333325,,,,14.0,353.6,252.31066996829978,3.3200000000000003,30.0,14.238095134904707,,,,986.0,1013.5,1008.2371793071161,,,,3.25,16.0,5.300570074042597,2020.0,6.0
2020,4,Bangalore,1463.0,4.252906976744186,344,2020-07-02,2020-07-31,2020-07-01,2020-07-01 00:00:00,2020-07-31 23:00:00,2020-07-16 11:08:57.819650048,19.6,30.4,23.654283113065528,16.74,23.259999999999998,20.15434516800399,45.4,100.0,82.42358300764975,0.0,7.633333333333333,0.20170250896057343,,,,74.0,334.0,256.69802525756506,1.44,41.6,18.792102835149137,,,,1005.675,1015.75,1011.3817869039271,,,,3.25,16.25,5.780613842781083,2020.0,7.0
2020,4,Chennai,6884.0,4.841068917018284,1422,2020-07-06,2020-07-31,2020-07-01,2020-07-01 00:00:00,2020-07-31 23:00:00,2020-07-16 11:30:00.000000000,24.140000000000004,37.56,30.41693548387097,20.119999999999997,28.020000000000003,24.514516129032256,39.4,99.0,72.36989247311828,0.0,9.899999999999999,0.19415322580645156,,,,0.0,346.0,224.2463988638669,0.0,28.060000000000002,11.198172043010752,,,,999.4,1010.0800000000002,1004.8139516129033,,,,1.4,22.4,4.879301075268818,2020.0,7.0
2020,4,Cochin,812.0,2.7432432432432434,296,2020-07-02,2020-07-31,2020-07-01,2020-07-01 00:00:00,2020-07-31 23:00:00,2020-07-16 11:32:56.566757376,22.7,32.5,26.5506031906478,21.7,26.525,24.293016063109782,61.0,100.0,88.12460721191879,0.0,10.6,0.6720430107526881,,,,9.25,357.5,211.25189652815743,0.825,30.5,8.41100722217339,,,,1004.0,1012.875,1008.3667056707977,,,,3.5,16.25,5.512286082083901,2020.0,7.0
2020,4,Secunderabad,5111.0,6.934871099050204,737,2020-07-01,2020-07-31,2020-07-01,2020-07-01 00:00:00,2020-07-31 23:00:00,2020-07-16 11:34:57.981157376,21.8,33.4,25.62336542646501,18.919999999999998,27.02,22.725134080590323,50.2,100.0,84.8946893868529,0.0,7.633333333333333,0.36818996415770605,,,,18.4,348.6,253.7116899073838,2.6,71.28,15.000655576936623,,,,1001.5250000000001,1012.75,1007.5904087774661,,,,3.25,16.75,5.662068334637568,2020.0,7.0
2020,5,Bangalore,1345.0,4.088145896656535,329,2020-08-04,2020-08-31,2020-08-01,2020-08-01 00:00:00,2020-08-31 23:00:00,2020-08-16 11:23:15.423956992,19.4,30.8,23.694694463784373,15.180000000000001,22.8,19.9061583808082,42.2,100.0,81.33179635824982,0.0,7.166666666666667,0.1754480286738351,,,,50.0,345.6,265.2811552954169,0.72,40.82000000000001,17.527513067815352,,,,1006.475,1016.75,1012.183504398827,,,,3.25,16.5,5.525452101661779,2020.0,8.0
2020,5,Chennai,6616.0,3.9759615384615383,1664,2020-08-03,2020-08-31,2020-08-01,2020-08-01 00:00:00,2020-08-31 23:00:00,2020-08-16 11:30:00.000000000,23.32,37.480000000000004,30.300430107526882,19.96,29.339999999999996,24.620698924731183,40.6,99.8,73.18252688172042,0.0,10.05,0.2100806451612903,,,,0.0,360.0,222.3018817204301,0.0,31.46,10.861478494623656,,,,999.4,1010.26,1005.552822580645,,,,1.2,23.8,4.723118279569892,2020.0,8.0
2020,5,Cochin,1152.0,3.972413793103448,290,2020-08-04,2020-08-30,2020-08-01,2020-08-01 00:00:00,2020-08-31 23:00:00,2020-08-16 08:52:18.842975232,23.25,32.5,26.927369645872208,21.15,26.450000000000003,24.07962626632898,55.25,100.0,85.47669510352794,0.0,17.7,0.5832437275985664,,,,4.25,360.0,222.46745391705068,0.45,29.25,8.794864702745935,,,,1004.25,1013.25,1008.7974915022661,,,,3.25,16.5,5.346622032866708,2020.0,8.0
2020,5,Secunderabad,5255.0,7.432814710042432,707,2020-08-04,2020-08-31,2020-08-01,2020-08-01 00:00:00,2020-08-31 23:00:00,2020-08-16 11:23:38.478260992,21.4,32.8,25.675114217496258,19.68,26.74,22.616669248695267,54.6,100.0,84.11334218259533,0.0,7.866666666666667,0.11993727598566305,,,,6.8,350.0,258.35998271659184,1.8,31.179999999999996,13.971512319794678,,,,1001.875,1013.75,1008.8259632616487,,,,3.0,16.75,5.159744623655914,2020.0,8.0
2020,6,Bangalore,2599.0,4.481034482758621,580,2020-09-03,2020-09-30,2020-09-01,2020-09-01 00:00:00,2020-09-30 23:00:00,2020-09-15 21:50:20.168067328,17.8,30.2,23.512979225023344,14.6,23.6,20.191057587354187,44.8,100.0,83.29817654291762,0.0,9.299999999999999,0.15620370370370365,,,,12.0,344.0,252.01672258231082,0.72,37.82,15.263774470351517,,,,1006.325,1017.0,1012.2786035821842,,,,3.0,16.75,5.504672207829592,2020.0,9.0
2020,6,Chennai,11018.0,5.100925925925926,2160,2020-09-02,2020-09-30,2020-09-01,2020-09-01 00:00:00,2020-09-30 23:00:00,2020-09-15 23:30:00.000000000,23.96,36.64,29.613416666666666,19.26,28.04,24.580694444444443,39.4,99.4,75.75472222222223,0.0,11.55,0.23006944444444438,,,,0.0,354.0,206.99815983256627,0.0,31.02,10.074305555555556,,,,1000.68,1011.9799999999999,1006.2770555555556,,,,1.0,24.0,4.945833333333333,2020.0,9.0
2020,6,Cochin,1991.0,2.9894894894894897,666,2020-09-03,2020-09-30,2020-09-01,2020-09-01 00:00:00,2020-09-30 23:00:00,2020-09-16 02:27:52.521246464,22.725,32.5,26.536087405571294,22.099999999999998,26.275,24.185583490714514,58.0,100.0,87.76331641485677,0.0,8.466666666666667,0.5616666666666666,,,,8.5,359.75,184.71882381889762,0.9,60.75,7.775451782341831,,,,1004.25,1012.75,1008.8813659702548,,,,3.5,16.5,5.605580962059619,2020.0,9.0
2020,6,Secunderabad,5402.0,7.7726618705035975,695,2020-09-02,2020-09-30,2020-09-01,2020-09-01 00:00:00,2020-09-30 23:00:00,2020-09-16 00:25:59.493670912,21.22,33.0,25.32381133887524,19.0,27.0,22.6324694092827,53.6,100.0,85.78997612150219,0.0,7.766666666666667,0.25490740740740736,,,,6.0,356.0,242.7641111111111,1.7200000000000002,28.580000000000002,12.891618710246235,,,,1001.35,1014.25,1009.2760114215218,,,,3.0,16.75,5.506007599580713,2020.0,9.0
2020,6,Vijaywada,4119.0,6.853577371048253,601,2020-09-08,2020-09-30,2020-09-01,2020-09-01 00:00:00,2020-09-30 21:00:00,2020-09-15 23:39:12.346570496,23.924999999999997,36.5,28.912072177095865,20.799999999999997,28.0,25.17256204873646,43.75,100.0,81.44005716004813,0.0,10.766666666666666,0.30893518518518515,,,,0.0,360.0,183.08137535098274,0.0,28.7,7.051000551544324,,,,997.5,1009.8,1004.5290829804396,,,,3.0,16.5,5.39375,2020.0,9.0
2020,7,Bangalore,2433.0,5.006172839506172,486,2020-10-06,2020-10-31,2020-10-01,2020-10-01 00:00:00,2020-10-31 23:00:00,2020-10-16 13:04:19.945504000,17.2,29.8,23.214058912986985,11.32,23.02,19.47612969207913,37.4,100.0,82.07596260230804,0.0,9.933333333333334,0.22486559139784945,,,,0.6,354.0,163.6383983550946,0.36,28.860000000000003,9.626660366611762,,,,1006.65,1019.5,1014.1897133444991,,,,3.0,16.75,5.041324724077495,2020.0,10.0
2020,7,Chennai,9000.0,4.81283422459893,1870,2020-10-03,2020-10-31,2020-10-01,2020-10-01 00:00:00,2020-10-31 23:00:00,2020-10-16 11:30:00.000000000,23.520000000000003,35.8,28.82040322580645,18.5,27.68,24.532768817204303,40.4,99.6,78.93252688172042,0.0,5.9,0.21216397849462365,,,,0.0,360.0,173.89739540369615,0.0,28.5,7.842096774193547,,,,1001.6,1013.8799999999999,1008.6447311827957,,,,1.2,20.8,5.284139784946237,2020.0,10.0
2020,7,Cochin,1606.0,3.018796992481203,532,2020-10-07,2020-10-30,2020-10-01,2020-10-01 00:00:00,2020-10-31 23:00:00,2020-10-15 23:37:49.900142848,22.725,32.75,26.969432828294448,21.049999999999997,26.475,24.151978452441213,52.5,100.0,85.65554536146519,0.0,13.533333333333333,0.6203853046594981,,,,12.5,360.0,176.76949696388084,0.875,25.0,6.952944190710659,,,,1003.5,1013.75,1009.3868616070745,,,,3.0,16.5,5.266308550596554,2020.0,10.0
2020,7,Secunderabad,3913.0,7.179816513761468,545,2020-10-06,2020-10-31,2020-10-01,2020-10-01 00:00:00,2020-10-31 23:00:00,2020-10-16 10:33:48.729281792,17.4,32.2,24.990426232894215,12.74,26.380000000000003,20.434470502056598,40.2,100.0,78.15025166775551,0.0,3.766666666666667,0.08705197132616482,,,,0.8,358.0,152.43521728790859,1.44,25.54,9.96121721454536,,,,1003.65,1019.0,1012.8248321837605,,,,3.0,16.5,5.024714314783875,2020.0,10.0
2020,7,Vijaywada,3810.0,6.215334420880914,613,2020-10-05,2020-10-31,2020-10-01,2020-10-01 00:00:00,2020-10-31 22:00:00,2020-10-15 19:48:57.184115712,21.4,34.6,28.169445334032066,15.225,27.975,24.075410868172817,35.0,100.0,79.99805301618727,0.0,5.766666666666667,0.1354838709677419,,,,0.0,360.0,129.43101332398317,0.0,24.025,5.468484336788168,,,,999.5,1014.275,1007.9733035521222,,,,3.0,16.5,4.832995386203284,2020.0,10.0
2020,8,Bangalore,2673.0,4.2631578947368425,627,2020-11-03,2020-11-30,2020-11-01,2020-11-01 00:00:00,2020-11-30 23:00:00,2020-11-15 23:30:00.000000000,15.0,29.0,21.90534254765479,7.32,22.84,18.691627956844577,31.0,100.0,84.47368764947,0.0,8.8,0.2619907407407407,,,,2.0,346.0,85.71903259567874,0.36,25.18,9.904254467754468,,,,1009.925,1020.5,1015.8044925887021,,,,3.0,16.5,4.948051040591675,2020.0,11.0
2020,8,Chennai,8421.0,4.947708578143361,1702,2020-11-04,2020-11-30,2020-11-01,2020-11-01 00:00:00,2020-11-30 23:00:00,2020-11-15 23:30:00.000000000,22.119999999999997,32.96,27.032222222222224,19.14,27.96,24.18594444444444,50.4,99.6,85.30472222222222,0.0,8.65,0.4354166666666667,,,,0.0,360.0,122.91304402252322,0.0,37.78,7.9728611111111105,,,,1001.8,1015.46,1010.7026666666667,,,,1.6,22.2,5.885833333333333,2020.0,11.0
2020,8,Cochin,2930.0,3.1986899563318776,916,2020-11-02,2020-11-30,2020-11-01,2020-11-01 00:00:00,2020-11-30 23:00:00,2020-11-15 22:12:23.422913792,21.725,34.0,27.234607924142274,18.799999999999997,26.525,23.940552604658485,44.75,100.0,83.80853792886371,0.0,14.533333333333333,0.47087962962962965,,,,3.75,360.0,158.32704493087556,0.7250000000000001,25.0,6.047187450887946,,,,1004.25,1013.3,1009.5070526874116,,,,3.25,16.5,5.320175408087554,2020.0,11.0
2020,8,Secunderabad,5842.0,9.142410015649451,639,2020-11-04,2020-11-30,2020-11-01,2020-11-01 00:00:00,2020-11-30 23:00:00,2020-11-16 00:12:57.158774272,15.6,31.0,23.678103178123575,11.7,25.380000000000003,18.75832849268575,37.0,100.0,76.11732231200197,0.0,4.066666666666667,0.04416666666666663,,,,0.4,348.0,92.04821022616605,1.44,24.479999999999997,10.265298380622262,,,,1009.5,1020.5,1015.6258680555557,,,,3.0,8.75,4.87494103773585,2020.0,11.0
2020,8,Vijaywada,3917.0,8.478354978354979,462,2020-11-04,2020-11-30,2020-11-01,2020-11-01 00:00:00,2020-11-30 21:00:00,2020-11-15 23:00:06.326889472,19.725,32.85,26.50229130052724,14.575,25.95,21.998952353056044,37.75,100.0,77.9489851835579,0.0,4.466666666666667,0.12671296296296294,,,,0.0,360.0,80.47579714397497,0.0,63.525000000000006,7.6235693712165595,,,,1006.7,1016.675,1011.5831864552606,,,,3.0,16.25,4.702909906588004,2020.0,11.0
2020,9,Bangalore,4677.0,7.285046728971962,642,2020-12-02,2020-12-31,2020-12-01,2020-12-01 00:00:00,2020-12-31 23:00:00,2020-12-16 11:30:00.000000000,13.2,28.8,20.83178727114211,4.66,21.82,16.80064385353095,24.6,100.0,81.14321127579191,0.0,4.033333333333333,0.05631720430107523,,,,0.6,276.8,92.24496914991883,0.72,38.5,10.452854219983369,,,,987.1,1022.5,1016.8511211146663,,,,3.0,12.0,4.611534249303067,2020.0,12.0
2020,9,Chennai,15159.0,7.932496075353218,1911,2020-12-01,2020-12-31,2020-12-01,2020-12-01 00:00:00,2020-12-31 23:00:00,2020-12-16 11:30:00.000000000,20.52,32.12,26.44370967741936,17.72,27.0,22.738306451612907,47.2,100.0,81.1258064516129,0.0,17.1,0.3387768817204301,,,,0.0,360.0,99.68992260785095,0.0,41.1,8.56239247311828,,,,1003.0,1017.76,1012.3608333333334,,,,1.2,21.8,4.925268817204301,2020.0,12.0
2020,9,Cochin,5092.0,4.732342007434944,1076,2020-12-02,2020-12-31,2020-12-01,2020-12-01 00:00:00,2020-12-31 23:00:00,2020-12-16 11:30:00.000000000,20.25,34.75,27.383131720430107,15.775,26.725,22.7213373655914,35.25,100.0,78.02788978494624,0.0,9.766666666666667,0.1383064516129032,,,,4.75,360.0,139.83598733369786,0.925,20.0,6.005712365591397,,,,1004.75,1015.5,1010.0851478494624,,,,3.0,16.5,5.084177587365591,2020.0,12.0
2020,9,Secunderabad,10307.0,12.463119709794437,827,2020-12-02,2020-12-31,2020-12-01,2020-12-01 00:00:00,2020-12-31 23:00:00,2020-12-16 11:18:29.555854592,13.38,30.0,21.910521430948968,5.880000000000001,22.859999999999996,16.308986301546323,28.2,100.0,73.45575728342628,0.0,3.5333333333333337,0.02473118279569887,,,,3.4,334.0,104.56738811958334,1.44,21.82,9.94611623448694,,,,1010.0,1022.25,1016.6126286198064,,,,3.0,9.0,4.714381720430108,2020.0,12.0
2020,9,Vijaywada,4888.0,9.622047244094489,508,2020-12-02,2020-12-31,2020-12-01,2020-12-01 00:00:00,2020-12-31 21:00:00,2020-12-16 03:51:21.303601920,16.674999999999997,31.8,24.84276499013261,11.225,24.275,19.701654689776646,34.5,100.0,75.09186240063445,0.0,5.433333333333334,0.09175627240143365,,,,0.0,360.0,70.5621293371023,0.0,26.8,6.6090994969475645,,,,1006.175,1019.5,1013.1308440028822,,,,3.0,11.5,4.550403225806452,2020.0,12.0
2020,10,Bangalore,2518.0,7.63030303030303,330,2021-01-08,2021-01-31,2021-01-01,2021-01-01 00:00:00,2021-01-31 23:00:00,2021-01-16 11:30:00.000000000,12.8,30.2,21.293069191210844,-0.41999999999999993,21.02,14.514178354371202,16.2,100.0,70.95264142122487,0.0,1.7,0.017352916984461626,,,,1.2,303.8,106.16730477950266,0.72,24.900000000000002,10.129830429961629,,,,1011.14,1022.0,1017.129732966417,,,,3.4,8.6,4.395225853406584,2021.0,1.0
2020,10,Chennai,10105.0,14.51867816091954,696,2021-01-05,2021-01-30,2021-01-01,2021-01-01 00:00:00,2021-01-31 23:00:00,2021-01-16 11:30:00.000000000,20.36,31.96,26.278817204301077,15.960000000000003,26.18,21.870725806451613,42.2,98.8,77.95887096774193,0.0,3.1999999999999997,0.030443548387096703,,,,0.0,360.0,101.96061247451638,0.0,26.26,7.680564516129033,,,,1007.8,1018.14,1013.0613709677418,,,,1.2,11.4,4.233602150537633,2021.0,1.0
2020,10,Cochin,2608.0,3.898355754857997,669,2021-01-04,2021-01-31,2021-01-01,2021-01-01 00:00:00,2021-01-31 23:00:00,2021-01-16 11:30:00.000000000,20.56,35.0,27.37657450076805,14.220000000000002,25.24,21.579399385560674,31.6,98.8,73.41586021505375,0.0,10.375,0.10842909245218116,,,,3.6,359.0,154.05765691184715,0.6799999999999999,21.8,6.895295698924731,,,,1005.4,1015.4,1010.6977380952382,,,,3.4,14.0,4.996984165195528,2021.0,1.0
2020,10,Secunderabad,8798.0,16.29259259259259,540,2021-01-04,2021-01-31,2021-01-01,2021-01-01 00:00:00,2021-01-31 23:00:00,2021-01-16 11:58:52.166891008,12.9,31.8,22.5819677476984,7.5600000000000005,22.02,16.098205410501567,25.0,98.8,70.343686640381,0.0,1.55,0.009903848310825926,,,,4.0,357.6,123.11988764074567,2.52,23.259999999999998,10.39984103952838,,,,1010.6200000000001,1022.6,1016.3561252029073,,,,3.4,7.8,4.670149304842135,2021.0,1.0
2020,10,Vijaywada,2916.0,10.055172413793104,290,2021-01-05,2021-01-31,2021-01-01,2021-01-01 00:00:00,2021-01-31 23:00:00,2021-01-16 11:30:00.000000000,16.9,31.75,24.452956989247312,11.25,23.549999999999997,19.661055107526877,32.75,100.0,76.78293010752688,0.0,3.25,0.0213475802753989,,,,0.0,360.0,74.64616935483872,0.0,23.574999999999996,5.5285954301075275,,,,1007.5,1019.0,1013.4242271505377,,,,3.0,8.0,4.343077956989247,2021.0,1.0
2020,11,Bangalore,4906.0,7.120464441219158,689,2021-02-01,2021-02-28,2021-02-01,2021-02-01 00:00:00,2021-02-28 23:00:00,2021-02-14 23:30:00.000000000,13.2,31.4,22.609998781762766,-3.54,20.78,11.828715263257374,11.2,100.0,57.60861190358058,0.0,0.25,0.00390625,,,,3.0,346.6,102.45404974552665,1.08,26.32,10.681599958949096,,,,1010.8,1022.6,1017.194849137931,,,,3.4,9.0,4.066071550023804,2021.0,2.0
2020,11,Chennai,14852.0,9.017607771706132,1647,2021-02-01,2021-02-28,2021-02-01,2021-02-01 00:00:00,2021-02-28 23:00:00,2021-02-14 23:30:00.000000000,20.72,34.04,26.87053776683087,14.26,25.46,21.19361761083744,35.0,97.6,72.71125821018063,0.0,0.3,0.00202175697865345,,,,0.0,360.0,109.75928298089056,0.0,26.68,8.6911473727422,,,,1007.2,1018.4200000000001,1013.1047947454845,,,,1.0,5.6,3.5188936781609192,2021.0,2.0
2020,11,Cochin,3544.0,4.18417945690673,847,2021-02-03,2021-02-28,2021-02-01,2021-02-01 00:00:00,2021-02-28 23:00:00,2021-02-14 23:30:00.000000000,20.2,36.62,28.18788118273854,10.16,25.639999999999997,21.5858595069757,23.4,98.8,70.63202531570802,0.0,1.4000000000000001,0.020507491789819324,,,,7.0,358.8,163.448911879464,1.1199999999999999,23.2,7.012686264781278,,,,1004.8,1015.6,1010.7404956010562,,,,3.4,7.4,4.875359195402298,2021.0,2.0
2020,11,Secunderabad,9234.0,11.288508557457213,818,2021-02-01,2021-02-28,2021-02-01,2021-02-01 00:00:00,2021-02-28 23:00:00,2021-02-14 23:30:00.000000000,14.4,33.6,24.342900685289067,2.66,22.04,13.829469506060345,15.8,98.8,56.947383479503024,0.0,0.07500000000000001,0.000221931444991775,,,,2.0,357.6,121.50933506461055,2.16,22.9,10.775776354442513,,,,997.0199999999999,1022.0,1016.2425684161944,,,,3.4,15.4,4.1222874648309595,2021.0,2.0
2020,11,Vijaywada,4049.0,7.816602316602316,518,2021-02-01,2021-02-28,2021-02-01,2021-02-01 00:00:00,2021-02-28 23:00:00,2021-02-14 23:30:00.000000000,18.6,35.35,25.901554802955662,9.475,24.1,19.86404069170772,24.25,100.0,72.56654094827586,0.0,0.2,0.001413690476190425,,,,0.0,360.0,94.21851908866995,0.0,24.025,5.51907327586207,,,,1007.0,1018.775,1012.9252514367815,,,,3.0,8.0,4.0073891625615765,2021.0,2.0
2020,12,Bangalore,4579.0,6.324585635359116,724,2021-03-03,2021-03-30,2021-03-01,2021-03-01 00:00:00,2021-03-31 23:00:00,2021-03-16 11:30:00.000000000,15.0,34.4,25.490456989247313,-2.24,21.82,12.241344086021504,11.2,99.6,49.99516129032258,0.0,1.875,0.009845430107526875,,,,10.0,349.2,134.36307106598986,1.08,34.48,10.858306451612904,,,,1007.3,1021.2,1015.4280922673391,,,,3.4,11.6,4.062749615975423,2021.0,3.0
2020,12,Chennai,12275.0,6.413270637408568,1914,2021-03-01,2021-03-30,2021-03-01,2021-03-01 00:00:00,2021-03-31 23:00:00,2021-03-16 11:30:00.000000000,22.64,36.4,28.85567204301075,12.48,27.82,23.058655913978495,28.2,94.8,72.64462365591399,0.0,3.65,0.02775537634408595,,,,0.0,356.0,141.0622600830601,0.0,25.880000000000003,9.400752688172044,,,,1004.54,1017.0800000000002,1010.9652956989248,,,,1.0,10.8,3.0975806451612895,2021.0,3.0
2020,12,Cochin,5454.0,3.895714285714286,1400,2021-03-02,2021-03-30,2021-03-01,2021-03-01 00:00:00,2021-03-31 23:00:00,2021-03-16 11:30:00.000000000,22.18,37.4,29.140807539941665,12.919999999999998,26.439999999999998,23.280703279218052,19.4,98.8,73.24869835880023,0.0,3.9250000000000003,0.08128360215053759,,,,5.6,357.6,178.9180483592401,1.06,26.0,7.655884158286535,,,,1004.24,1015.0,1009.8315505419878,,,,3.4,14.6,4.979231182795699,2021.0,3.0
2020,12,Secunderabad,16344.0,13.597337770382696,1202,2021-03-02,2021-03-30,2021-03-01,2021-03-01 00:00:00,2021-03-31 23:00:00,2021-03-16 11:30:00.000000000,18.2,38.0,27.69625788678574,4.640000000000001,23.5,15.317659290855772,15.6,96.4,51.662232293610586,0.0,2.325,0.018716397849462326,,,,4.0,357.2,142.00620723362658,2.52,25.68,10.332960766017951,,,,1006.4,1020.4,1013.9646633296255,,,,3.4,14.0,4.111563493099995,2021.0,3.0
2020,12,Vijaywada,8605.0,9.193376068376068,936,2021-03-02,2021-03-30,2021-03-01,2021-03-01 00:00:00,2021-03-31 23:00:00,2021-03-16 11:30:00.000000000,19.733333333333334,39.6,28.435483870967744,4.7,26.400000000000002,21.21814516129032,14.666666666666666,100.0,69.0905017921147,0.0,7.8,0.06115591397849457,,,,0.0,360.0,121.92159498207887,0.0,29.73333333333333,5.742159498207886,,,,1001.7333333333332,1017.0333333333333,1010.1731630824373,,,,3.6666666666666665,9.333333333333334,4.521953405017921,2021.0,3.0
2021,1,Bangalore,4831.0,7.264661654135338,665,2021-04-02,2021-04-30,2021-04-01,2021-04-01 00:00:00,2021-04-30 23:00:00,2021-04-15 23:30:00.000000000,19.0,35.25,27.041070585731973,0.775,23.275,15.193029054472298,12.25,100.0,54.1936513463324,0.0,7.766666666666666,0.05611111111111109,,,,0.0,352.5,156.7669225146199,0.0,36.625,10.347718875735065,,,,1006.5333333333334,1019.6666666666666,1013.9802314814815,,,,3.6666666666666665,9.333333333333334,4.163888888888889,2021.0,4.0
2021,1,Chennai,34138.0,10.022900763358779,3406,2021-04-01,2021-04-30,2021-04-01,2021-04-01 00:00:00,2021-04-30 23:00:00,2021-04-15 23:30:00.000000000,25.1,39.9,30.982534722222223,17.799999999999997,28.825,25.12371527777778,32.5,95.75,72.66006944444445,0.0,2.7,0.0195833333333333,,,,0.0,352.5,166.44999806021104,0.0,36.575,11.148819444444444,,,,1001.55,1014.725,1008.5757638888889,,,,0.75,18.0,2.8718749999999997,2021.0,4.0
2021,1,Cochin,5963.0,3.857050452781371,1546,2021-04-03,2021-04-30,2021-04-01,2021-04-01 00:00:00,2021-04-30 23:00:00,2021-04-15 23:30:00.000000000,23.0,35.666666666666664,28.51902777777778,19.233333333333334,27.96666666666667,24.551018518518518,45.0,100.0,80.72453703703704,0.0,10.200000000000001,0.31379629629629624,,,,2.6666666666666665,360.0,177.8458333333333,1.0,29.0,7.1957870370370385,,,,1003.6666666666666,1014.0,1008.7973611111112,,,,3.6666666666666665,9.333333333333334,5.1342592592592595,2021.0,4.0
2021,1,Secunderabad,16815.0,15.540665434380776,1082,2021-04-02,2021-04-30,2021-04-01,2021-04-01 00:00:00,2021-04-30 23:00:00,2021-04-15 23:30:00.000000000,20.75,39.75,29.972061237373737,6.65,25.0,17.374347697243646,12.0,98.5,50.9136994949495,0.0,3.9333333333333336,0.0231481481481481,,,,2.75,359.75,163.35062305295952,1.7000000000000002,28.25,10.836725852272727,,,,1003.1999999999999,1018.6666666666666,1011.8535185185186,,,,3.6666666666666665,9.333333333333334,4.281944444444444,2021.0,4.0
2021,1,Vijaywada,11332.0,9.896943231441048,1145,2021-04-02,2021-04-30,2021-04-01,2021-04-01 00:00:00,2021-04-30 23:00:00,2021-04-15 23:30:00.000000000,23.166666666666668,42.1,30.881481481481483,13.866666666666667,27.8,23.597314814814812,21.0,99.66666666666667,68.60925925925926,0.0,4.5,0.03912037037037033,,,,0.0,353.3333333333333,142.80972222222223,0.0,37.06666666666666,6.6093518518518515,,,,1000.4333333333334,1014.6333333333333,1008.0953703703705,,,,3.6666666666666665,9.333333333333334,4.4375,2021.0,4.0
2021,2,Bangalore,764.0,4.220994475138122,181,2021-05-07,2021-05-31,2021-05-01,2021-05-01 00:00:00,2021-05-31 23:00:00,2021-05-16 11:30:00.000000000,19.6,34.4,26.27037714652544,10.239999999999998,24.419999999999998,19.39594804569528,24.8,100.0,69.900511372755,0.0,8.166666666666666,0.1593189964157706,,,,0.0,354.8,230.1918718277453,0.0,38.96,13.101580177653108,,,,1007.0,1017.25,1012.4447167266187,,,,4.0,13.25,7.888811169629143,2021.0,5.0
2021,2,Chennai,2340.0,12.31578947368421,190,2021-05-03,2021-05-31,2021-05-01,2021-05-01 00:00:00,2021-05-31 23:00:00,2021-05-16 11:30:00.000000000,25.32,41.239999999999995,32.056290322580644,17.979999999999997,29.48,25.40693906568836,27.6,95.6,69.74365945961593,0.0,3.25,0.047671088332830854,,,,0.0,360.0,189.36178986548256,0.0,31.1,12.313198924731186,,,,998.6,1010.6600000000001,1005.6835752688172,,,,1.0,20.8,3.261021505376344,2021.0,5.0
2021,2,Cochin,41.0,3.1538461538461537,13,2021-05-06,2021-05-19,2021-05-01,2021-05-01 00:00:00,2021-05-31 23:00:00,2021-05-16 11:30:00.000000000,23.4,34.75,28.225911237929424,20.974999999999998,27.7,25.110053592155538,52.75,100.0,84.38786655059567,0.0,10.1,0.6258960573476703,,,,14.0,357.5,178.4597015357308,0.925,28.75,7.571532076703583,,,,1002.5,1012.25,1007.8351558595702,,,,4.25,13.25,5.457228146322295,2021.0,5.0
2021,2,Secunderabad,2696.0,9.697841726618705,278,2021-05-04,2021-05-31,2021-05-01,2021-05-01 00:00:00,2021-05-31 23:00:00,2021-05-16 11:30:00.000000000,21.54,40.2,31.125313197088094,8.04,26.380000000000003,19.35934684580393,17.4,97.6,54.04138129373613,0.0,3.6,0.03289585715181593,,,,0.8,356.4,198.11566660810877,1.52,28.52,11.464502747167122,,,,1001.9,1015.75,1009.4794318512061,,,,4.0,13.25,5.187794018817204,2021.0,5.0
2021,2,Vijaywada,1018.0,6.567741935483871,155,2021-05-07,2021-05-31,2021-05-01,2021-05-01 00:00:00,2021-05-31 23:00:00,2021-05-16 11:30:00.000000000,24.433333333333334,42.800000000000004,32.10619352656161,12.299999999999999,28.8,24.185070520562032,20.0,99.33333333333333,66.44975470581674,0.0,7.633333333333333,0.10927381705370313,,,,0.0,358.6666666666667,150.803996561471,0.0,49.43333333333333,7.796592557025137,,,,995.6999999999999,1010.9,1004.4524532449644,,,,3.6666666666666665,9.333333333333334,4.521057347670251,2021.0,5.0
