time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2020-11-06 02:00:00,26.0,25.0,94.0,,,50.0,11.2,,1014.0,,5.0
2020-11-06 03:00:00,27.0,24.6,87.0,,,50.0,7.6,,1015.2,,5.0
2020-11-06 04:00:00,29.0,25.0,79.0,,,80.0,14.8,,1015.0,,5.0
2020-11-06 05:00:00,30.0,25.1,75.0,,,90.0,14.8,,1015.0,,5.0
2020-11-06 06:00:00,30.0,23.7,69.0,,,90.0,7.6,,1014.5,,
2020-11-06 07:00:00,31.0,23.9,66.0,,,90.0,13.0,,1013.0,,
2020-11-06 08:00:00,31.0,23.9,66.0,,,80.0,11.2,,1012.0,,
2020-11-06 09:00:00,32.2,24.5,64.0,,,90.0,9.4,,1011.8,,
2020-11-06 10:00:00,30.0,25.9,79.0,,,110.0,5.4,,1011.0,,
2020-11-06 11:00:00,30.0,25.9,79.0,,,120.0,3.6,,1012.0,,
2020-11-06 12:00:00,28.6,26.0,86.0,,,120.0,3.6,,1012.4,,5.0
2020-11-06 13:00:00,28.0,26.0,89.0,,,90.0,3.6,,1013.0,,5.0
2020-11-06 14:00:00,28.0,26.0,89.0,,,0.0,0.0,,1014.0,,5.0
2020-11-06 15:00:00,27.0,24.5,86.0,,,0.0,0.0,,1015.1,,5.0
2020-11-06 16:00:00,27.0,25.0,89.0,,,0.0,0.0,,1015.0,,5.0
2020-11-06 18:00:00,26.6,24.4,88.0,,,0.0,0.0,,1015.0,,
2020-11-06 21:00:00,26.0,24.2,90.0,,,0.0,0.0,,1013.0,,
2020-11-07 00:00:00,25.6,24.0,91.0,,,0.0,0.0,,1013.8,,5.0
2020-11-07 01:00:00,26.0,24.0,89.0,,,20.0,5.4,,1015.0,,5.0
2020-11-07 02:00:00,26.0,24.0,89.0,,,50.0,3.6,,1016.0,,5.0
2020-11-07 03:00:00,27.0,22.4,76.0,,,50.0,3.6,,1015.9,,5.0
2020-11-07 04:00:00,29.0,23.0,70.0,,,70.0,14.8,,1016.0,,5.0
2020-11-07 05:00:00,30.0,22.9,66.0,,,70.0,18.4,,1016.0,,5.0
2020-11-07 06:00:00,31.0,23.1,63.0,,,70.0,7.6,,1015.0,,5.0
2020-11-07 07:00:00,31.0,23.9,66.0,,,80.0,14.8,,1014.0,,5.0
2020-11-07 08:00:00,31.0,23.9,66.0,,,80.0,11.2,,1013.0,,5.0
2020-11-07 09:00:00,31.6,24.5,66.0,,,90.0,5.4,,1012.9,,5.0
2020-11-07 10:00:00,32.0,25.1,67.0,,,90.0,9.4,,1012.0,,5.0
2020-11-07 11:00:00,31.0,22.8,62.0,,,90.0,11.2,,1012.0,,5.0
2020-11-07 12:00:00,30.0,22.9,66.0,,,70.0,7.6,,1013.1,,5.0
2020-11-07 13:00:00,29.0,23.9,74.0,,,140.0,5.4,,1013.0,,5.0
2020-11-07 14:00:00,29.0,23.9,74.0,,,100.0,5.4,,1014.0,,5.0
2020-11-07 15:00:00,27.4,24.8,86.0,,,100.0,5.4,,1015.1,,5.0
2020-11-07 16:00:00,27.0,25.0,89.0,,,80.0,5.4,,1015.0,,5.0
2020-11-07 18:00:00,26.0,23.9,88.0,,,0.0,0.0,,1014.7,,
2020-11-07 21:00:00,25.2,23.6,91.0,,,0.0,0.0,,1013.5,,
2020-11-08 00:00:00,25.0,23.8,93.0,,,0.0,0.0,,1013.8,,5.0
2020-11-08 01:00:00,25.0,24.0,94.0,,,30.0,7.6,,1015.0,,5.0
2020-11-08 02:00:00,26.0,24.0,89.0,,,30.0,7.6,,1015.0,,5.0
2020-11-08 03:00:00,27.6,23.8,80.0,,,60.0,11.2,,1016.4,,5.0
2020-11-08 04:00:00,29.0,23.0,70.0,,,60.0,14.8,,1016.0,,5.0
2020-11-08 05:00:00,30.0,23.9,70.0,,,90.0,13.0,,1016.0,,5.0
2020-11-08 06:00:00,31.0,22.6,61.0,,,90.0,9.4,,1015.3,,5.0
2020-11-08 07:00:00,31.0,22.8,62.0,,,70.0,11.2,,1014.0,,5.0
2020-11-08 08:00:00,31.0,22.8,62.0,,,40.0,9.4,,1013.0,,5.0
2020-11-08 09:00:00,31.6,22.3,58.0,,,90.0,3.6,,1012.7,,5.0
2020-11-08 10:00:00,31.0,22.8,62.0,,,110.0,9.4,,1012.0,,5.0
2020-11-08 11:00:00,31.0,22.8,62.0,,,110.0,7.6,,1012.0,,
2020-11-08 12:00:00,28.4,24.0,77.0,,,0.0,0.0,,1013.4,,
2020-11-08 13:00:00,28.0,24.0,79.0,,,0.0,0.0,,1013.0,,5.0
2020-11-08 14:00:00,27.0,25.0,89.0,,,0.0,0.0,,1014.0,,5.0
2020-11-08 15:00:00,24.2,19.7,76.0,,,100.0,5.4,,1015.0,,5.0
2020-11-08 16:00:00,24.0,20.9,83.0,,,0.0,0.0,,1015.0,,5.0
2020-11-08 18:00:00,22.6,19.2,81.0,,,0.0,0.0,,1014.8,,
2020-11-08 21:00:00,22.4,19.0,81.0,,,0.0,0.0,,1013.0,,
2020-11-09 00:00:00,20.0,17.8,87.0,,,0.0,0.0,,1013.4,,5.0
2020-11-09 01:00:00,20.0,17.9,88.0,,,0.0,0.0,,1014.0,,5.0
2020-11-09 02:00:00,21.0,18.0,83.0,,,20.0,5.4,,1015.0,,5.0
2020-11-09 03:00:00,25.2,19.8,72.0,,,20.0,9.4,,1015.7,,5.0
2020-11-09 04:00:00,29.0,19.9,58.0,,,350.0,9.4,,1016.0,,5.0
2020-11-09 05:00:00,31.0,20.0,52.0,,,20.0,13.0,,1015.0,,5.0
2020-11-09 06:00:00,30.2,13.5,36.0,,,90.0,7.6,,1014.3,,
2020-11-09 07:00:00,31.0,15.8,40.0,,,50.0,14.8,,1013.0,,
2020-11-09 08:00:00,31.0,15.0,38.0,,,50.0,14.8,,1012.0,,
2020-11-09 09:00:00,31.0,16.2,41.0,,,90.0,7.6,,1011.1,,
2020-11-09 10:00:00,31.0,18.0,46.0,,,90.0,11.2,,1010.0,,
2020-11-09 11:00:00,30.0,18.1,49.0,,,90.0,9.4,,1011.0,,
2020-11-09 12:00:00,26.2,19.8,68.0,,,0.0,0.0,,1011.7,,5.0
2020-11-09 13:00:00,25.0,20.9,78.0,,,350.0,7.6,,1012.0,,5.0
2020-11-09 14:00:00,25.0,20.9,78.0,,,350.0,7.6,,1013.0,,5.0
2020-11-09 15:00:00,22.0,17.1,74.0,,,360.0,5.4,,1013.5,,5.0
2020-11-09 16:00:00,22.0,18.0,78.0,,,310.0,7.6,,1013.0,,5.0
2020-11-09 18:00:00,21.0,15.3,70.0,,,0.0,0.0,,1013.0,,
2020-11-09 21:00:00,20.0,13.2,65.0,,,0.0,0.0,,1011.6,,
2020-11-10 00:00:00,18.6,16.9,90.0,,,0.0,0.0,,1011.5,,5.0
2020-11-10 01:00:00,19.0,17.0,88.0,,,300.0,5.4,,1012.0,,5.0
2020-11-10 02:00:00,20.0,17.0,83.0,,,290.0,5.4,,1012.0,,5.0
2020-11-10 03:00:00,24.6,18.3,68.0,,,20.0,3.6,,1013.0,,5.0
2020-11-10 04:00:00,26.0,17.9,61.0,,,30.0,13.0,,1013.0,,5.0
2020-11-10 05:00:00,28.0,19.0,58.0,,,50.0,13.0,,1013.0,,5.0
2020-11-10 06:00:00,29.6,17.4,48.0,,,70.0,3.6,,1012.2,,
2020-11-10 07:00:00,30.0,18.1,49.0,,,90.0,13.0,,1011.0,,
2020-11-10 08:00:00,30.0,18.1,49.0,,,110.0,7.6,,1010.0,,
2020-11-10 09:00:00,31.0,20.3,53.0,,,110.0,3.6,,1008.7,,
2020-11-10 10:00:00,31.0,20.9,55.0,,,20.0,5.4,,1009.0,,
2020-11-10 11:00:00,30.0,21.9,62.0,,,90.0,5.4,,1009.0,,
2020-11-10 12:00:00,27.4,21.0,68.0,,,0.0,0.0,,1010.0,,5.0
2020-11-10 13:00:00,26.0,22.1,79.0,,,0.0,0.0,,1010.0,,5.0
2020-11-10 14:00:00,25.0,20.9,78.0,,,0.0,0.0,,1011.0,,5.0
2020-11-10 15:00:00,24.2,18.1,69.0,,,0.0,0.0,,1011.8,,5.0
2020-11-10 16:00:00,24.0,19.1,74.0,,,10.0,7.6,,1012.0,,5.0
2020-11-10 18:00:00,21.4,17.4,78.0,,,0.0,0.0,,1011.6,,
2020-11-10 21:00:00,20.8,18.7,88.0,,,0.0,0.0,,1010.0,,
2020-11-11 00:00:00,20.8,18.7,88.0,,,350.0,7.6,,1010.6,,5.0
2020-11-11 01:00:00,22.0,18.0,78.0,,,350.0,3.6,,1011.0,,5.0
2020-11-11 02:00:00,24.0,20.9,83.0,,,350.0,9.4,,1012.0,,5.0
2020-11-11 03:00:00,26.8,25.6,93.0,,,320.0,5.4,,1013.2,,5.0
2020-11-11 04:00:00,28.0,25.0,84.0,,,20.0,13.0,,1013.0,,5.0
2020-11-11 05:00:00,29.0,25.0,79.0,,,20.0,13.0,,1013.0,,5.0
2020-11-11 06:00:00,31.0,18.7,48.0,,,50.0,3.6,,1011.9,,
2020-11-11 07:00:00,31.0,19.0,49.0,,,50.0,13.0,,1011.0,,
2020-11-11 08:00:00,30.0,20.0,55.0,,,40.0,11.2,,1010.0,,
2020-11-11 09:00:00,29.6,22.6,66.0,,,90.0,5.4,,1009.6,,
2020-11-11 10:00:00,29.0,23.0,70.0,,,20.0,11.2,,1009.0,,
2020-11-11 11:00:00,29.0,23.0,70.0,,,70.0,18.4,,1009.0,,
2020-11-11 12:00:00,27.6,23.0,76.0,,,50.0,9.4,,1010.3,,
2020-11-11 13:00:00,27.0,23.0,79.0,,,70.0,13.0,,1011.0,,5.0
2020-11-11 14:00:00,26.0,24.0,89.0,,,60.0,19.0,,1012.0,,5.0
2020-11-11 15:00:00,26.2,22.7,81.0,,,70.0,7.6,,1012.1,,5.0
2020-11-11 16:00:00,25.0,23.1,89.0,,,60.0,14.8,,1013.0,,5.0
2020-11-11 18:00:00,25.4,22.7,85.0,,,70.0,5.4,,1012.9,,
2020-11-11 21:00:00,25.0,22.7,87.0,,,70.0,5.4,,1011.4,,
2020-11-12 00:00:00,24.4,22.3,88.0,,,70.0,5.4,,1011.7,,5.0
2020-11-12 01:00:00,25.0,22.1,84.0,,,50.0,9.4,,1013.0,,
2020-11-12 02:00:00,25.0,22.1,84.0,,,40.0,11.2,,1014.0,,
2020-11-12 03:00:00,25.6,22.7,84.0,,,50.0,5.4,,1014.8,,
2020-11-12 04:00:00,28.0,24.0,79.0,,,70.0,14.8,,1015.0,,
2020-11-12 05:00:00,28.0,22.9,74.0,,,80.0,29.5,,1015.0,,
2020-11-12 06:00:00,28.6,23.3,73.0,,,90.0,9.4,,1014.9,,
2020-11-12 07:00:00,29.0,23.0,70.0,,,70.0,18.4,,1013.0,,
2020-11-12 08:00:00,29.0,23.0,70.0,,,80.0,14.8,,1012.0,,
2020-11-12 09:00:00,28.4,23.3,74.0,,,90.0,16.6,,1012.3,,7.0
2020-11-12 10:00:00,25.0,25.0,100.0,,,100.0,9.4,,1012.0,,
2020-11-12 11:00:00,26.0,25.0,94.0,,,60.0,20.5,,1011.0,,
2020-11-12 12:00:00,25.4,23.3,88.0,,,70.0,11.2,,1011.5,,
2020-11-12 13:00:00,25.0,24.0,94.0,,,90.0,9.0,,1012.0,,5.0
2020-11-12 14:00:00,25.0,22.1,84.0,,,70.0,5.4,,1014.0,,5.0
2020-11-12 15:00:00,25.2,22.9,87.0,,,90.0,3.6,,1014.1,,5.0
2020-11-12 16:00:00,24.0,22.1,89.0,,,70.0,9.4,,1014.0,,5.0
2020-11-12 18:00:00,24.6,22.8,90.0,,,0.0,0.0,,1014.0,,
2020-11-12 21:00:00,23.6,22.4,93.0,,,0.0,0.0,,1012.1,,
2020-11-13 00:00:00,23.8,22.6,93.0,,,0.0,0.0,,1011.8,,5.0
2020-11-13 01:00:00,24.0,23.0,94.0,,,50.0,9.4,,1013.0,,5.0
2020-11-13 02:00:00,25.0,22.1,84.0,,,60.0,9.4,,1014.0,,
2020-11-13 03:00:00,27.6,18.9,59.0,,,70.0,5.4,,1014.5,,
2020-11-13 04:00:00,29.0,19.0,55.0,,,80.0,18.4,,1015.0,,
2020-11-13 05:00:00,31.0,18.0,46.0,,,90.0,14.8,,1014.0,,
2020-11-13 06:00:00,31.0,20.3,53.0,,,70.0,9.4,,1013.4,,
2020-11-13 07:00:00,31.0,20.9,55.0,,,100.0,11.0,,1012.0,,
2020-11-13 08:00:00,31.0,20.9,55.0,,,70.0,14.8,,1011.0,,
2020-11-13 09:00:00,32.0,19.9,49.0,,,110.0,9.4,,1010.7,,
2020-11-13 10:00:00,32.0,20.9,52.0,,,90.0,11.2,,1010.0,,
2020-11-13 11:00:00,30.0,20.0,55.0,,,80.0,13.0,,1010.0,,
2020-11-13 12:00:00,29.8,20.6,58.0,,,90.0,9.4,,1011.0,,
2020-11-13 13:00:00,29.0,22.0,66.0,,,80.0,9.4,,1011.0,,
2020-11-13 14:00:00,28.0,22.0,70.0,,,70.0,9.4,,1012.0,,5.0
2020-11-13 15:00:00,26.8,19.7,65.0,,,80.0,9.4,,1013.3,,5.0
2020-11-13 16:00:00,26.0,21.0,74.0,,,70.0,7.6,,1013.0,,5.0
2020-11-13 18:00:00,24.6,20.9,80.0,,,0.0,0.0,,1013.4,,
2020-11-13 21:00:00,24.2,21.3,84.0,,,0.0,0.0,,1011.3,,
2020-11-14 00:00:00,22.0,19.7,87.0,,,260.0,5.4,,1011.1,,5.0
2020-11-14 01:00:00,22.0,19.9,88.0,,,30.0,5.4,,1012.0,,5.0
2020-11-14 02:00:00,23.0,19.0,78.0,,,60.0,9.4,,1013.0,,
2020-11-14 03:00:00,27.2,20.0,65.0,,,90.0,5.4,,1013.8,,
2020-11-14 04:00:00,28.0,20.0,62.0,,,80.0,14.8,,1014.0,,
2020-11-14 05:00:00,29.0,19.9,58.0,,,80.0,18.4,,1014.0,,
2020-11-14 06:00:00,32.0,16.7,40.0,,,50.0,9.4,,1012.9,,
2020-11-14 07:00:00,32.0,17.8,43.0,,,80.0,18.4,,1011.0,,
2020-11-14 08:00:00,32.0,17.8,43.0,,,90.0,16.6,,1010.0,,
2020-11-14 09:00:00,32.2,18.0,43.0,,,140.0,5.4,,1009.5,,
2020-11-14 10:00:00,32.0,17.8,43.0,,,90.0,13.0,,1009.0,,
2020-11-14 11:00:00,30.0,20.0,55.0,,,90.0,11.2,,,,
2020-11-14 12:00:00,28.6,20.1,60.0,,,90.0,5.4,,1009.9,,
2020-11-14 13:00:00,28.0,21.0,66.0,,,90.0,11.2,,,,
2020-11-14 14:00:00,26.0,21.0,74.0,,,80.0,11.2,,1011.0,,5.0
2020-11-14 15:00:00,26.0,19.9,69.0,,,80.0,7.6,,1011.7,,5.0
2020-11-14 16:00:00,26.0,20.1,70.0,,,70.0,7.6,,1012.0,,5.0
2020-11-14 18:00:00,25.0,20.9,78.0,,,70.0,3.6,,1011.3,,
2020-11-14 21:00:00,24.6,21.1,81.0,,,0.0,0.0,,1009.7,,
2020-11-15 00:00:00,23.6,16.6,65.0,,,50.0,5.4,,1010.3,,5.0
2020-11-15 01:00:00,24.0,17.0,65.0,,,60.0,9.4,,1011.0,,5.0
2020-11-15 02:00:00,25.0,16.9,61.0,,,30.0,13.0,,1012.0,,5.0
2020-11-15 03:00:00,27.6,17.7,55.0,,,50.0,7.6,,1013.1,,
2020-11-15 04:00:00,28.0,18.1,55.0,,,60.0,18.4,,1014.0,,
2020-11-15 05:00:00,29.0,18.1,52.0,,,70.0,27.7,,1013.0,,
2020-11-15 06:00:00,31.2,20.8,54.0,,,90.0,16.6,,1012.8,,
2020-11-15 07:00:00,31.0,20.9,55.0,,,80.0,14.8,,1011.0,,
2020-11-15 08:00:00,31.0,22.0,59.0,,,90.0,11.2,,1010.0,,
2020-11-15 09:00:00,31.0,22.6,61.0,,,90.0,7.6,,1010.0,,
2020-11-15 10:00:00,31.0,22.8,62.0,,,170.0,11.2,,1009.0,,
2020-11-15 11:00:00,28.0,22.9,74.0,,,180.0,7.6,,1009.0,,
2020-11-15 12:00:00,27.6,24.0,81.0,,,20.0,5.4,,1010.1,,
2020-11-15 13:00:00,27.0,24.1,84.0,,,180.0,5.4,,1011.0,,5.0
2020-11-15 14:00:00,27.0,23.0,79.0,,,90.0,5.4,,1012.0,,5.0
2020-11-15 15:00:00,26.4,24.2,88.0,,,40.0,5.4,,1012.7,,5.0
2020-11-15 18:00:00,25.2,24.0,93.0,,,70.0,3.6,,1013.8,,
2020-11-15 21:00:00,24.4,23.7,96.0,,,0.0,0.0,,1011.7,,
2020-11-16 00:00:00,24.2,22.5,90.0,,,90.0,5.4,,1010.7,,5.0
2020-11-16 01:00:00,24.0,22.1,89.0,,,90.0,7.6,,1011.0,,5.0
2020-11-16 02:00:00,25.0,22.1,84.0,,,70.0,13.0,,1012.0,,5.0
2020-11-16 03:00:00,25.6,21.7,79.0,,,70.0,5.4,,1013.4,,5.0
2020-11-16 04:00:00,26.0,22.1,79.0,,,70.0,14.8,,1014.0,,5.0
2020-11-16 05:00:00,27.0,21.0,70.0,,,70.0,16.6,,1014.0,,5.0
2020-11-16 06:00:00,27.8,22.7,74.0,,,70.0,5.4,,1012.9,,5.0
2020-11-16 07:00:00,28.0,24.0,79.0,,,70.0,13.0,,1012.0,,5.0
2020-11-16 08:00:00,28.0,24.0,79.0,,,30.0,9.4,,1011.0,,5.0
2020-11-16 09:00:00,28.8,23.7,74.0,,,20.0,7.6,,1010.6,,5.0
2020-11-16 10:00:00,29.0,23.9,74.0,,,30.0,7.6,,1010.0,,5.0
2020-11-16 11:00:00,28.0,25.0,84.0,,,30.0,7.6,,1010.0,,5.0
2020-11-16 12:00:00,28.4,22.4,70.0,,,20.0,5.4,,1010.7,,5.0
2020-11-16 13:00:00,28.0,22.9,74.0,,,70.0,7.6,,1011.0,,5.0
2020-11-16 14:00:00,27.0,24.1,84.0,,,70.0,9.4,,1012.0,,5.0
2020-11-16 15:00:00,26.4,23.7,85.0,,,70.0,7.6,,1013.0,,5.0
2020-11-16 16:00:00,27.0,24.1,84.0,,,80.0,9.4,,1013.0,,5.0
2020-11-16 21:00:00,24.6,23.4,93.0,,,0.0,0.0,,1011.4,,
2020-11-17 00:00:00,24.0,22.8,93.0,,,50.0,3.6,,1011.4,,5.0
2020-11-17 01:00:00,24.0,23.0,94.0,,,50.0,11.2,,1012.0,,5.0
2020-11-17 02:00:00,25.0,23.1,89.0,,,50.0,9.4,,1013.0,,5.0
2020-11-17 03:00:00,26.6,21.1,72.0,,,50.0,5.4,,1014.2,,5.0
2020-11-17 04:00:00,28.0,21.0,66.0,,,70.0,20.5,,1014.0,,5.0
2020-11-17 05:00:00,30.0,23.9,70.0,,,80.0,18.4,,1013.0,,5.0
2020-11-17 06:00:00,31.0,21.5,57.0,,,90.0,9.4,,1012.4,,
2020-11-17 07:00:00,31.0,22.0,59.0,,,100.0,18.4,,1010.0,,
2020-11-17 08:00:00,31.0,22.0,59.0,,,80.0,13.0,,1009.0,,
2020-11-17 09:00:00,30.6,20.8,56.0,,,90.0,7.6,,1009.2,,
2020-11-17 10:00:00,30.0,21.9,62.0,,,90.0,9.4,,1009.0,,
2020-11-17 11:00:00,29.0,22.0,66.0,,,90.0,7.6,,1009.0,,
2020-11-17 12:00:00,28.8,24.1,76.0,,,110.0,5.4,,1009.7,,5.0
2020-11-17 13:00:00,28.0,25.0,84.0,,,120.0,5.4,,1010.0,,5.0
2020-11-17 14:00:00,28.0,24.0,79.0,,,170.0,5.4,,1011.0,,5.0
2020-11-17 15:00:00,25.6,23.5,88.0,,,200.0,5.4,,1011.3,,5.0
2020-11-17 18:00:00,24.8,23.2,91.0,,,0.0,0.0,,1011.3,,
2020-11-17 21:00:00,24.4,23.2,93.0,,,0.0,0.0,,1010.3,,
2020-11-18 00:00:00,24.0,23.1,95.0,,,50.0,3.6,,1010.7,,5.0
2020-11-18 01:00:00,24.0,23.0,94.0,,,50.0,9.4,,1012.0,,5.0
2020-11-18 02:00:00,24.0,23.0,94.0,,,50.0,11.2,,1013.0,,5.0
2020-11-18 03:00:00,26.6,22.6,79.0,,,50.0,3.6,,1013.3,,5.0
2020-11-18 04:00:00,27.0,23.0,79.0,,,70.0,18.4,,1014.0,,5.0
2020-11-18 05:00:00,28.0,22.0,70.0,,,80.0,13.0,,1013.0,,5.0
2020-11-18 06:00:00,30.8,23.4,65.0,,,90.0,5.4,,1012.8,,
2020-11-18 07:00:00,31.0,23.9,66.0,,,100.0,11.2,,1012.0,,
2020-11-18 08:00:00,31.0,23.9,66.0,,,90.0,9.4,,1011.0,,
2020-11-18 09:00:00,31.4,23.5,63.0,,,140.0,5.4,,1009.9,,
2020-11-18 10:00:00,31.0,23.9,66.0,,,90.0,11.2,,1010.0,,
2020-11-18 11:00:00,31.0,23.9,66.0,,,100.0,11.2,,1010.0,,
2020-11-18 12:00:00,29.0,23.9,74.0,,,170.0,6.0,,1010.0,,
2020-11-18 13:00:00,29.0,25.0,79.0,,,160.0,6.0,,1011.0,,5.0
2020-11-18 14:00:00,28.0,24.0,79.0,,,100.0,7.0,,1012.0,,5.0
2020-11-18 15:00:00,26.2,24.4,90.0,,,0.0,0.0,,1012.4,,5.0
2020-11-18 16:00:00,26.0,24.0,89.0,,,130.0,6.0,,1013.0,,5.0
2020-11-18 18:00:00,26.0,24.6,92.0,,,0.0,0.0,,1012.9,,
2020-11-18 21:00:00,25.4,24.2,93.0,,,50.0,3.6,,1011.3,,
2020-11-19 00:00:00,25.0,24.1,95.0,,,50.0,5.4,,1011.7,,5.0
2020-11-19 01:00:00,25.0,24.0,94.0,,,60.0,9.4,,1012.0,,5.0
2020-11-19 02:00:00,26.0,24.0,89.0,,,50.0,11.2,,1013.0,,5.0
2020-11-19 03:00:00,27.0,24.1,84.0,,,70.0,3.6,,1013.3,,5.0
2020-11-19 04:00:00,28.0,24.0,79.0,,,100.0,13.0,,1014.0,,5.0
2020-11-19 05:00:00,29.0,23.9,74.0,,,100.0,11.2,,1014.0,,5.0
2020-11-19 06:00:00,30.4,22.8,64.0,,,90.0,3.6,,1012.5,,
2020-11-19 07:00:00,31.0,22.8,62.0,,,110.0,9.0,,1011.0,,
2020-11-19 08:00:00,31.0,22.8,62.0,,,80.0,9.4,,1010.0,,
2020-11-19 09:00:00,31.2,22.8,61.0,,,90.0,3.6,,1009.7,,
2020-11-19 10:00:00,31.0,22.8,62.0,,,80.0,11.2,,1009.0,,
2020-11-19 11:00:00,30.0,23.9,70.0,,,110.0,9.4,,1009.0,,
2020-11-19 12:00:00,28.6,23.5,74.0,,,100.0,3.6,,1010.0,,
2020-11-19 13:00:00,27.0,25.0,89.0,,,130.0,5.4,,1011.0,,5.0
2020-11-19 14:00:00,26.0,24.0,89.0,,,170.0,5.4,,1011.0,,5.0
2020-11-19 15:00:00,25.4,23.1,87.0,,,140.0,3.6,,1012.0,,5.0
2020-11-19 16:00:00,25.0,23.1,89.0,,,180.0,5.4,,1013.0,,5.0
2020-11-19 18:00:00,24.0,22.4,91.0,,,0.0,0.0,,1012.3,,
2020-11-19 21:00:00,23.4,22.2,93.0,,,0.0,0.0,,1011.0,,
2020-11-20 00:00:00,22.6,21.9,96.0,,,0.0,0.0,,1011.3,,5.0
2020-11-20 01:00:00,23.0,22.0,94.0,,,,5.4,,1012.0,,5.0
2020-11-20 02:00:00,24.0,23.0,94.0,,,80.0,5.4,,1013.0,,5.0
2020-11-20 03:00:00,27.4,24.4,84.0,,,80.0,7.6,,1013.7,,5.0
2020-11-20 04:00:00,28.0,24.0,79.0,,,100.0,9.4,,1014.0,,5.0
2020-11-20 05:00:00,30.0,22.9,66.0,,,120.0,7.6,,1013.0,,5.0
2020-11-20 06:00:00,30.4,22.3,62.0,,,70.0,3.6,,1012.7,,
2020-11-20 07:00:00,31.0,22.8,62.0,,,100.0,7.6,,1012.0,,
2020-11-20 08:00:00,32.0,23.0,59.0,,,150.0,9.4,,1011.0,,
2020-11-20 09:00:00,32.0,21.5,54.0,,,180.0,3.6,,1009.7,,
2020-11-20 10:00:00,32.0,22.1,56.0,,,200.0,5.4,,1009.0,,
2020-11-20 11:00:00,31.0,22.8,62.0,,,140.0,5.4,,1009.0,,
2020-11-20 12:00:00,28.0,22.9,74.0,,,100.0,7.6,,1009.8,,
2020-11-20 13:00:00,27.0,24.1,84.0,,,180.0,5.4,,1011.0,,5.0
2020-11-20 14:00:00,27.0,24.1,84.0,,,190.0,5.4,,1012.0,,5.0
2020-11-20 15:00:00,25.0,23.2,90.0,,,230.0,5.4,,1012.3,,5.0
2020-11-20 16:00:00,25.0,23.1,89.0,,,240.0,5.4,,1013.0,,5.0
2020-11-20 18:00:00,24.0,22.4,91.0,,,0.0,0.0,,1012.9,,
2020-11-20 21:00:00,23.0,22.0,94.0,,,360.0,0.0,,1010.9,,
2020-11-21 00:00:00,22.8,21.8,94.0,,,0.0,0.0,,1011.6,,5.0
2020-11-21 01:00:00,23.0,22.0,94.0,,,0.0,0.0,,1012.0,,5.0
2020-11-21 02:00:00,24.0,22.1,89.0,,,0.0,0.0,,1013.0,,5.0
2020-11-21 03:00:00,26.8,23.3,81.0,,,220.0,7.6,,1014.7,,5.0
2020-11-21 04:00:00,28.0,22.9,74.0,,,220.0,7.6,,1014.0,,
2020-11-21 05:00:00,30.0,22.9,66.0,,,310.0,9.4,,1013.0,,
2020-11-21 06:00:00,32.0,22.7,58.0,,,330.0,13.0,,1012.8,,
2020-11-21 07:00:00,32.0,23.0,59.0,,,330.0,7.6,,1011.0,,
2020-11-21 08:00:00,32.0,20.9,52.0,,,40.0,11.2,,1010.0,,
2020-11-21 09:00:00,33.0,19.1,44.0,,,50.0,1.8,,1009.4,,
2020-11-21 10:00:00,33.0,19.8,46.0,,,350.0,9.4,,1009.0,,
2020-11-21 11:00:00,32.0,20.9,52.0,,,340.0,9.4,,1009.0,,
2020-11-21 12:00:00,29.8,22.5,65.0,,,300.0,9.4,,1010.0,,5.0
2020-11-21 13:00:00,29.0,23.0,70.0,,,320.0,5.4,,1011.0,,5.0
2020-11-21 14:00:00,28.0,22.9,74.0,,,170.0,5.4,,1012.0,,5.0
2020-11-21 15:00:00,26.2,22.1,78.0,,,160.0,5.4,,1012.5,,5.0
2020-11-21 16:00:00,26.0,22.1,79.0,,,100.0,5.4,,1013.0,,5.0
2020-11-21 18:00:00,24.6,22.1,86.0,,,0.0,0.0,,1012.4,,
2020-11-21 21:00:00,24.0,22.3,90.0,,,0.0,0.0,,1011.3,,
2020-11-22 00:00:00,23.4,21.8,91.0,,,0.0,0.0,,1012.1,,5.0
2020-11-22 01:00:00,23.0,22.0,94.0,,,360.0,5.4,,1013.0,,5.0
2020-11-22 02:00:00,24.0,22.1,89.0,,,350.0,5.4,,1013.0,,5.0
2020-11-22 03:00:00,26.4,22.9,81.0,,,70.0,7.6,,1014.3,,5.0
2020-11-22 04:00:00,27.0,23.0,79.0,,,100.0,7.6,,1014.0,,5.0
2020-11-22 05:00:00,28.0,22.0,70.0,,,130.0,7.6,,1014.0,,5.0
2020-11-22 06:00:00,31.0,22.0,59.0,,,70.0,3.6,,1012.8,,
2020-11-22 07:00:00,31.0,22.8,62.0,,,120.0,9.4,,1012.0,,
2020-11-22 08:00:00,31.0,22.8,62.0,,,100.0,9.4,,1011.0,,
2020-11-22 09:00:00,31.8,19.4,48.0,,,90.0,5.4,,1010.5,,
2020-11-22 10:00:00,31.0,20.9,55.0,,,100.0,9.4,,1010.0,,
2020-11-22 11:00:00,30.0,21.1,59.0,,,110.0,7.6,,1011.0,,
2020-11-22 12:00:00,28.2,21.5,67.0,,,170.0,3.6,,1011.5,,
2020-11-22 13:00:00,27.0,23.0,79.0,,,180.0,4.0,,1012.0,,5.0
