location,year,month,year_month,prcp_min,prcp_max,prcp_avg,wspd_min,wspd_max,wspd_avg,wdir_min,wdir_max,wdir_avg,pres_min,pres_max,pres_avg,tsun_min,tsun_max,tsun_avg,coco_min,coco_max,coco_avg
Bangalore,2023,12,2023-12,0.0,2.9,0.019086021505376347,3.6,25.9,12.026881720430108,3.0,360.0,104.04435483870968,1010.0,1023.0,1017.1635752688171,,,,1.0,17.0,3.9489247311827955
Bangalore,2024,1,2024-01,0.0,2.0,0.0228494623655914,3.6,31.7,11.909543010752689,6.0,329.0,106.11290322580645,1013.0,1023.0,1017.9725806451613,,,,1.0,17.0,3.704301075268817
Bangalore,2024,2,2024-02,0.0,0.0,0.0,1.8,25.9,12.298419540229887,5.0,350.0,118.84770114942529,1013.0,1023.0,1018.314224137931,,,,1.0,5.0,2.7255747126436782
Bangalore,2024,3,2024-03,0.0,0.0,0.0,3.6,31.7,11.629032258064516,30.0,360.0,142.91129032258064,1008.4,1021.0,1015.8698924731182,,,,1.0,5.0,1.961021505376344
Bangalore,2024,4,2024-04,0.0,0.0,0.0,1.8,27.7,11.95736111111111,13.0,360.0,144.44027777777777,1006.2,1019.0,1013.897638888889,,,,1.0,5.0,2.3222222222222224
Bangalore,2024,5,2024-05,0.0,4.6,0.10013440860215053,1.8,44.6,12.499731182795701,4.0,360.0,201.3548387096774,1004.5,1017.0,1011.4544354838711,,,,1.0,18.0,3.735215053763441
Bangalore,2024,6,2024-06,0.0,15.8,0.2373611111111111,3.6,37.1,17.525694444444444,10.0,350.0,250.93333333333334,1002.8,1016.0,1011.5641666666666,,,,1.0,18.0,4.148611111111111
Bangalore,2024,7,2024-07,0.0,8.0,0.17163978494623655,7.6,41.0,22.12889784946237,200.0,300.0,254.6518817204301,1006.0,1015.0,1010.790188172043,,,,2.0,17.0,4.435483870967742
Bangalore,2024,8,2024-08,0.0,8.0,0.2718027734976888,1.8,38.9,15.098118279569892,1.0,350.0,236.18279569892474,1005.6,1016.0,1012.125,,,,2.0,18.0,5.184899845916795
Bangalore,2024,9,2024-09,0.0,3.4,0.06195652173913043,3.6,40.7,17.759861111111114,50.0,350.0,257.85833333333335,1007.0,1018.0,1012.5886706948639,,,,1.0,18.0,3.7236024844720497
Bangalore,2024,10,2024-10,0.0,18.9,0.40470430107526884,1.8,27.7,9.784139784946236,6.0,360.0,181.50940860215053,1009.0,1018.0,1014.2752688172044,,,,1.0,18.0,5.475806451612903
Bangalore,2024,11,2024-11,0.0,3.5,0.04513888888888889,3.6,27.7,11.589583333333334,6.0,360.0,79.79166666666667,1009.0,1019.0,1015.7073611111111,,,,1.0,18.0,4.752777777777778
Bangalore,2024,12,2024-12,0.0,3.6,0.052259036144578316,3.6,25.9,11.776478494623657,10.0,360.0,95.81182795698925,1007.0,1022.0,1015.6137829912025,,,,1.0,18.0,4.290854572713643
Bangalore,2025,1,2025-01,0.0,0.4,0.0032258064516129037,1.8,25.9,12.004166666666666,10.0,360.0,90.01075268817205,1013.0,1021.0,1016.7639784946236,,,,1.0,17.0,3.7016129032258065
Bangalore,2025,2,2025-02,0.0,0.0,0.0,0.0,37.1,12.213392857142859,0.0,310.0,95.3139880952381,1013.0,1022.0,1017.3861607142857,,,,1.0,5.0,2.630952380952381
Bangalore,2025,3,2025-03,0.0,7.5,0.020998278829604134,0.0,33.5,11.4627688172043,0.0,360.0,122.98633879781421,1008.3,1020.0,1014.8359016393441,,,,1.0,18.0,2.7538726333907055
Bangalore,2025,4,2025-04,0.0,3.7,0.025694444444444443,3.6,37.1,11.186527777777778,1.0,360.0,166.97916666666666,1009.0,1019.0,1013.9654166666667,,,,1.0,25.0,3.220833333333333
Bangalore,2025,5,2025-05,0.0,7.3,0.13763440860215054,1.8,46.4,16.083602150537637,10.0,350.0,243.2741935483871,1004.8,1017.0,1011.2736559139786,,,,1.0,25.0,4.678763440860215
Bangalore,2025,6,2025-06,0.0,7.4,0.08416666666666667,5.4,44.6,21.484444444444442,220.0,340.0,261.21805555555557,1005.0,1016.0,1011.4425,,,,1.0,25.0,3.676388888888889
Bangalore,2025,7,2025-07,0.0,7.6,0.1654569892473118,7.6,44.6,22.486693548387098,230.0,320.0,266.2755376344086,1006.0,1015.0,1011.1733870967741,,,,1.0,18.0,4.344086021505376
Bangalore,2025,8,2025-08,0.0,5.5,0.19153225806451613,3.6,42.5,16.835752688172043,10.0,360.0,268.0873655913978,1006.0,1016.0,1012.2051075268816,,,,1.0,25.0,4.93010752688172
Bangalore,2025,9,2025-09,0.0,6.3,0.1584722222222222,2.0,37.0,16.521527777777777,10.0,360.0,272.18611111111113,1006.9,1016.0,1012.6983333333334,,,,1.0,18.0,4.597222222222222
Bangalore,2025,10,2025-10,0.0,0.0,0.0,15.0,15.0,15.0,270.0,270.0,270.0,1011.0,1011.0,1011.0,,,,5.0,5.0,5.0
